,시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
883,어린이집,꼬꼬마어린이집,서울특별시 강북구 한천로109길 57-15,서울특별시 강북구 번동 177-2,37.62764456,127.042037,강북구청,강북경찰서,Y,1,5,2021-05-20,3080000,서울특별시 강북구
884,어린이집,푸른솔어린이집,서울특별시 강북구 한천로155길 38,서울특별시 강북구 수유동 246-3,37.64393308,127.0193257,강북구청,강북경찰서,Y,4,10,2021-05-20,3080000,서울특별시 강북구
885,어린이집,제일어린이집,서울특별시 강북구 삼양로159길 63,서울특별시 강북구 우이동 124-46,37.65867068,127.0104218,강북구청,강북경찰서,Y,4,5,2021-05-20,3080000,서울특별시 강북구
886,초등학교,서울수송초등학교,서울특별시 강북구 한천로 124길 14,서울특별시 강북구 번동 456,37.63732397,127.0332052,강북구청,강북경찰서,Y,9,25,2021-05-20,3080000,서울특별시 강북구
887,초등학교,서울인수초등학교,서울특별시 강북구 인수봉로 269,서울특별시 강북구 수유동 551-19,37.64305134,127.009137,강북구청,강북경찰서,Y,6,20,2021-05-20,3080000,서울특별시 강북구
888,초등학교,서울화계초등학교,서울특별시 강북구 솔매로50가길 25,서울특별시 강북구 미아동 127-2,37.62388579,127.0297148,강북구청,강북경찰서,Y,7,8,2021-05-20,3080000,서울특별시 강북구
889,초등학교,서울미양초등학교(미양병설유치원 중복),서울특별시 강북구 솔샘로 195,서울특별시 강북구 미아동 837-687,37.6215317,127.014132,강북구청,강북경찰서,Y,3,20,2021-05-20,3080000,서울특별시 강북구
890,초등학교,서울삼양초등학교,서울특별시 강북구 삼양로49길 17,서울특별시 강북구 미아동 791-1932,37.62329377,127.0161486,강북구청,강북경찰서,Y,6,20,2021-05-20,3080000,서울특별시 강북구
891,초등학교,서울송중초등학교,서울특별시 강북구 오현로 9,서울특별시 강북구 미아동 94-1,37.61700179,127.0314655,강북구청,강북경찰서,Y,7,20,2021-05-20,3080000,서울특별시 강북구
892,초등학교,서울수유초등학교(수유병설유치원 중복),서울특별시 강북구 삼양로74길 39,서울특별시 강북구 수유동 55-5,37.63125065,127.0202922,강북구청,강북경찰서,Y,8,6,2021-05-20,3080000,서울특별시 강북구
893,초등학교,서울우이초등학교,서울특별시 강북구 삼양로99길 36,서울특별시 강북구 수유동 409-6,37.63865468,127.0148082,강북구청,강북경찰서,Y,6,7,2021-05-20,3080000,서울특별시 강북구
894,초등학교,서울번동초등학교,서울특별시 강북구 오현로 204,서울특별시 강북구 번동 236,37.62902557,127.0400394,강북구청,강북경찰서,Y,3,20,2021-05-20,3080000,서울특별시 강북구
895,초등학교,서울오현초등학교,서울특별시 강북구 월계로 221,서울특별시 강북구 번동 248,37.62341903,127.0465747,강북구청,강북경찰서,Y,3,30,2021-05-20,3080000,서울특별시 강북구
896,초등학교,서울영훈초등학교,서울특별시 강북구 도봉로13가길 19,서울특별시 강북구 미아동 471-2,37.61468169,127.0280938,강북구청,강북경찰서,Y,6,15,2021-05-20,3080000,서울특별시 강북구
897,초등학교,서울유현초등학교,서울특별시 강북구 인수봉로37길 24,서울특별시 강북구 수유동 466-52,37.63234744,127.0114196,강북구청,강북경찰서,Y,5,20,2021-05-20,3080000,서울특별시 강북구
898,초등학교,서울송천초등학교,서울특별시 강북구 삼양로20길 29,서울특별시 강북구 미아동 438,37.6149061,127.0237355,강북구청,강북경찰서,Y,6,7,2021-05-20,3080000,서울특별시 강북구
899,초등학교,서울삼각산초등학교,서울특별시 강북구 삼양로19길 141,서울특별시 강북구 미아동 1353-10,37.61614897,127.0145684,강북구청,강북경찰서,Y,3,15,2021-05-20,3080000,서울특별시 강북구
900,유치원,성체유치원,서울특별시 강북구 삼각산로 161,서울특별시 강북구 수유동 185-20,37.64230381,127.0209886,강북구청,강북경찰서,Y,4,15,2021-05-20,3080000,서울특별시 강북구
901,유치원,유안유치원(인수유치원 중복),서울특별시 강북구 인수봉로 297,서울특별시 강북구 수유동 560-17,37.64527486,127.0104879,강북구청,강북경찰서,Y,2,20,2021-05-20,3080000,서울특별시 강북구
902,유치원,금호유치원,서울특별시 성동구 금호산2길 35,서울특별시 성동구 금호동3가 165-1,37.54879131,127.0231125,서울특별시 성동구,성동경찰서,Y,1,4,2021-03-03,3030000,서울특별시 성동구
903,유치원,아이들세상유치원,서울특별시 성동구 독서당로 272,서울특별시 성동구 금호동4가 800,37.54532877,127.017941,서울특별시 성동구,성동경찰서,Y,1,5.5,2021-03-03,3030000,서울특별시 성동구
904,어린이집,조은어린이집,서울특별시 동대문구 답십리로56길 21,서울특별시 동대문구 답십리동 990,37.57007076,127.0598623,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
905,어린이집,꿈마루어린이집,서울특별시 동대문구 전농로36길 29-3,서울특별시 동대문구 전농동 103-53,37.58550219,127.0540414,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
906,어린이집,배봉어린이집,서울특별시 동대문구 사가정로25길 51,서울특별시 동대문구 장안동 94-61,37.5811645,127.0706374,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
907,어린이집,햇살어린이집,서울특별시 동대문구 청계천로 547,서울특별시 동대문구 용두동 696-9,37.57281917,127.0369829,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
908,어린이집,별밭어린이집,서울특별시 동대문구 답십리로66길 3,서울특별시 동대문구 장안동 388,37.57234503,127.0685733,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
909,어린이집,이화어린이집,서울특별시 동대문구 장한로26다길 38,서울특별시 동대문구 장안동 341-5,37.57007078,127.0727032,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
910,어린이집,중앙삐아제어린이집,서울특별시 동대문구 한천로63길 5-8,서울특별시 동대문구 이문동 217-1,37.60403447,127.0667747,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
911,어린이집,영유아프라자어린이집,서울특별시 동대문구 약령시로7길 19,서울특별시 동대문구 제기동 227-2,37.58372345,127.0346575,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
912,어린이집,회기어린이집,서울특별시 동대문구 회기로 165,서울특별시 동대문구 회기동 58-1,37.59067813,127.0545526,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
913,어린이집,예다미어린이집,서울특별시 동대문구 천장산로 38-1,서울특별시 동대문구 이문동 264-117,37.59934457,127.0577394,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
914,어린이집,사군자어린이집,서울특별시 동대문구 장한로5길 45,서울특별시 동대문구 장안동 403-5,37.56510957,127.0638865,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
915,어린이집,예나어린이집,서울특별시 동대문구 경동시장로23길14,서울특별시 동대문구 제기동 681-2,37.58574501,127.0394775,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
916,어린이집,산내들어린이집,서울특별시 동대문구 답십리로59가길14,서울특별시 동대문구 답십리동 1-304,37.57387476,127.0660298,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
917,어린이집,삼성어린이집,서울특별시 동대문구 한천로26길 43,서울특별시 동대문구 장안동 389-4,37.57128823,127.0682469,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
918,어린이집,더불어숲어린이집,서울특별시 동대문구 한천로33길 11,서울특별시 동대문구 답십리동 1000-1,37.57567472,127.0669941,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
919,어린이집,오르다어린이집,서울특별시 동대문구 답십리로48길 24,서울특별시 동대문구 답십리동 52-5,37.57180533,127.0577463,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
920,어린이집,우아세어린이집,서울특별시 동대문구 답십리로48길 38,서울특별시 동대문구 답십리동 50-35,37.57114155,127.0577034,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
921,어린이집,세서울어린이집,서울특별시 동대문구 한천로26길 23,서울특별시 동대문구 장안동 144-17,37.57172101,127.067234,서울특별시 동대문구청,동대문경찰서,Y,1,,2021-02-15,3050000,서울특별시 동대문구
922,어린이집,구청(직장)어린이집,서울특별시 동대문구 고산자로28길 13,서울특별시 동대문구 용두동 29-3,37.57530824,127.0391472,서울특별시 동대문구청,동대문경찰서,Y,0,,2021-02-15,3050000,서울특별시 동대문구
923,어린이집,청정원어린이집,서울특별시 동대문구 난계로30길 31,서울특별시 동대문구 신설동 103-13,37.574139,127.025153,서울특별시 동대문구청,동대문경찰서,Y,0,,2021-02-15,3050000,서울특별시 동대문구
924,어린이집,솔향기어린이집,서울특별시 동대문구 장한로26다길 77,서울특별시 동대문구 장안동 339-6,37.568331,127.071985,서울특별시 동대문구청,동대문경찰서,Y,0,,2021-02-15,3050000,서울특별시 동대문구
925,어린이집,연세어린이집,서울특별시 동대문구 장한로27나길 65,서울특별시 동대문구 장안동 289-31,37.57607996,127.0704404,서울특별시 동대문구청,동대문경찰서,Y,0,,2021-02-15,3050000,서울특별시 동대문구
926,어린이집,새하늘어린이집,서울특별시 동대문구 왕산로 312,서울특별시 동대문구 휘경동 343-4,37.587691,127.053698,서울특별시 동대문구청,동대문경찰서,Y,0,,2021-02-15,3050000,서울특별시 동대문구
927,어린이집,언덕위하얀어린이집,서울특별시 동대문구 약령시로3길 38,서울특별시 동대문구 제기동 158-20,37.584058,127.032297,서울특별시 동대문구청,동대문경찰서,Y,0,,2021-02-15,3050000,서울특별시 동대문구
928,어린이집,대림늘푸른어린이집,서울특별시 동대문구 답십리로60길 40,서울특별시 동대문구 답십리동 808-2,37.571142,127.0644009968,서울특별시 동대문구청,동대문경찰서,Y,0,,2021-02-15,3050000,서울특별시 동대문구
929,어린이집,장안현대어린이집,서울특별시 동대문구 장안벗꽃로 107 현대홈타운(아),서울특별시 동대문구 장안동 366,37.569744,127.074611,서울특별시 동대문구청,동대문경찰서,Y,0,,2021-02-15,3050000,서울특별시 동대문구
930,초등학교,한남초교(병설유치원),서울특벽시 용산구 한남대로 112,서울특별시 용산구 한남동 726-1,37.5392032028,127.0055986027,용산구청,용산경찰서,Y,,10,2020-02-18,3020000,서울특별시 용산구
931,어린이집,신금호자이어린이집,서울특별시 성동구 금호로 173,서울특별시 성동구 금호동2가 1,37.5562227,127.0181532,서울특별시 성동구,성동경찰서,Y,1,7,2021-03-03,3030000,서울특별시 성동구
932,어린이집,꿈터어린이집,서울특별시 성동구 용답동 용답중앙길 89-2 꿈터어린이집,서울특별시 성동구 용답동 19-9,37.5623123,127.055149,서울특별시 성동구,성동경찰서,Y,1,7~11,2021-03-03,3030000,서울특별시 성동구
933,어린이집,구립홍익어린이집,서울특별시 성동구 상왕십리동 마장로 141,서울특별시 성동구 상왕십리동 813,37.56783247,127.0256323,서울특별시 성동구,성동경찰서,Y,1,7,2021-03-03,3030000,서울특별시 성동구
934,어린이집,구립용답어린이집,서울특별시 성동구 자동차시장길 22,서울특별시 성동구 용답동 223-5,37.56118504,127.0564009,서울특별시 성동구,성동경찰서,Y,1,11~15,2021-03-03,3030000,서울특별시 성동구
935,어린이집,구립성모어린이집,서울특별시 성동구 청계천로 506,서울특별시 성동구 마장동 527-14,37.57037131,127.033489,서울특별시 성동구,성동경찰서,Y,1,6~14,2021-03-03,3030000,서울특별시 성동구
936,어린이집,구립금일어린이집,서울특별시 성동구 금호동1가 난계로 18 금일어린이집,서울특별시 성동구 금호동1가 622-1,37.55364643,127.0249032,서울특별시 성동구,성동경찰서,Y,1,8~9,2021-03-03,3030000,서울특별시 성동구
937,어린이집,연꽃어린이집,서울특별시 성동구 한림말길 16-5,서울특별시 성동구 옥수동 204-8,37.5404159,127.012722,서울특별시 성동구,성동경찰서,Y,1,12,2021-03-03,3030000,서울특별시 성동구
938,어린이집,마장어린이집,서울특별시 성동구 마장로44길 10,서울특별시 성동구 마장동 780,37.566426,127.0455793,서울특별시 성동구,성동경찰서,Y,1,24,2021-03-03,3030000,서울특별시 성동구
939,어린이집,행응어린이집,서울특별시 성동구 독서당로63길 34,서울특별시 성동구 행당동 341-42,37.553126,127.0313028,서울특별시 성동구,성동경찰서,Y,1,7,2021-03-03,3030000,서울특별시 성동구
940,유치원,로사유치원,서울특별시 성동구 성덕정길 23,서울특별시 성동구 성수동1가 110,37.5394137,127.0462961,서울특별시 성동구,성동경찰서,Y,1,4~9,2021-03-03,3030000,서울특별시 성동구
941,유치원,옥수삼성유치원,서울특별시 성동구 독서당로 218,서울특별시 성동구 옥수동 250,37.54262971,127.0155564,서울특별시 성동구,성동경찰서,Y,1,6~8.5,2021-03-03,3030000,서울특별시 성동구
942,유치원,옥정병설유치원,서울특별시 성동구 한림말길 43,서울특별시 성동구 옥수동 233-16,37.54230893,127.0157872,서울특별시 성동구,성동경찰서,Y,1,6~8.5,2021-03-03,3030000,서울특별시 성동구
943,유치원,옥수병설유치원,서울특별시 성동구 금호로1길 25,서울특별시 성동구 금호동4가 440-12,37.54552993,127.0218712,서울특별시 성동구,성동경찰서,Y,1,4~13,2021-03-03,3030000,서울특별시 성동구
944,유치원,사근병설유치원,서울특별시 성동구 사근동11길 16,서울특별시 성동구 사근동 291-5,37.56268098,127.0475736,서울특별시 성동구,성동경찰서,Y,1,8~10,2021-03-03,3030000,서울특별시 성동구
945,유치원,마장병설유치원,서울특별시 성동구 마장동 마장로29길 29 동명초등학교 가동,서울특별시 성동구 마장동 556,37.56877574,127.0362219,서울특별시 성동구,성동경찰서,Y,1,8,2021-03-03,3030000,서울특별시 성동구
946,유치원,경수병설유치원,서울특별시 성동구 뚝섬로13길 22,서울특별시 성동구 성수동2가 268,37.54043604,127.0580689,서울특별시 성동구,성동경찰서,Y,1,8,2021-03-03,3030000,서울특별시 성동구
947,유치원,한양여대부속유치원,서울특별시 성동구 사근동10길 24,서울특별시 성동구 사근동 147,37.55947642,127.0490746,서울특별시 성동구,성동경찰서,Y,1,7,2021-03-03,3030000,서울특별시 성동구
948,초등학교,한양초등학교,서울특별시 성동구 살곶이길 208,서울특별시 성동구 사근동 110,37.55746532,127.0503041,서울특별시 성동구,성동경찰서,Y,1,20,2021-03-03,3030000,서울특별시 성동구
949,초등학교,숭신초등학교,서울특별시 성동구 마장로 161,서울특별시 성동구 하왕십리동 1068,37.56735897,127.0277291,서울특별시 성동구,성동경찰서,Y,1,10~20,2021-03-03,3030000,서울특별시 성동구
950,초등학교,동호초등학교,서울특별시 성동구 동호로5길 133,서울특별시 성동구 옥수동 556-1,37.54646136,127.0100124,서울특별시 성동구,성동경찰서,Y,1,5~9,2021-03-03,3030000,서울특별시 성동구
951,초등학교,송원초등학교,서울특별시 성동구 동일로43길 9,서울특별시 성동구 송정동 72-8,37.55415747,127.069528,서울특별시 성동구,성동경찰서,Y,7,4~8,2021-03-03,3030000,서울특별시 성동구
952,초등학교,행현초등학교,서울특별시 성동구 행당로 95,서울특별시 성동구 행당동 317-18,37.5577098,127.0293584,서울특별시 성동구,성동경찰서,Y,3,12~20,2021-03-03,3030000,서울특별시 성동구
953,초등학교,행당초등학교,서울특별시 성동구 행당동 고산자로8길 6 행당초등학교,서울특별시 성동구 행당동 320-60,37.55701994,127.0348717,서울특별시 성동구,성동경찰서,Y,5,4~8,2021-03-03,3030000,서울특별시 성동구
954,초등학교,성수초등학교,서울특별시 성동구 성수동2가 아차산로17길 21 성수초등학교,서울특별시 성동구 성수동2가 277-32,37.54413995,127.0635118,서울특별시 성동구,성동경찰서,Y,3,5~8,2021-03-03,3030000,서울특별시 성동구
955,초등학교,응봉초등학교,서울특별시 성동구 독서당로62길 28,서울특별시 성동구 응봉동 205-1,37.55025195,127.0338274,서울특별시 성동구,성동경찰서,Y,2,4~12,2021-03-03,3030000,서울특별시 성동구
956,초등학교,금북초등학교,서울특별시 성동구 행당로1길 13,서울특별시 성동구 금호동1가 48-2,37.557465,127.023576,서울특별시 성동구,성동경찰서,Y,6,5~20,2021-03-03,3030000,서울특별시 성동구
957,초등학교,금옥초등학교,서울특별시 성동구 독서당로 251,서울특별시 성동구 금호동4가 1254,37.54630189,127.0176529,서울특별시 성동구,성동경찰서,Y,6,30,2021-03-03,3030000,서울특별시 성동구
958,초등학교,용답초등학교,서울특별시 성동구 용답동 용답25길 1 용답초등학교,서울특별시 성동구 용답동 29,37.5607767,127.0537611,서울특별시 성동구,성동경찰서,Y,6,7,2021-03-03,3030000,서울특별시 성동구
959,초등학교,경일초등학교,서울특별시 성동구 성수동1가 뚝섬로 332 경일초등학교 가동(교사),서울특별시 성동구 성수동1가 656-32,37.54068097,127.0472858,서울특별시 성동구,성동경찰서,Y,4,4~9,2021-03-03,3030000,서울특별시 성동구
960,초등학교,옥수초등학교,서울특별시 성동구 금호동4가 금호로1길 25 옥수초등학교,서울특별시 성동구 금호동4가 440-12,37.54611466,127.0219784,서울특별시 성동구,성동경찰서,Y,3,6~6,2021-03-03,3030000,서울특별시 성동구
961,초등학교,동명초등학교,서울특별시 성동구 마장로29길 29,서울특별시 성동구 마장동 556,37.56872188,127.0355427,서울특별시 성동구,성동경찰서,Y,7,7,2021-03-03,3030000,서울특별시 성동구
962,초등학교,경수초등학교,서울특별시 성동구 성수동2가 뚝섬로13길 22 경수초등학교,서울특별시 성동구 성수동2가 268,37.54035393,127.0583065,서울특별시 성동구,성동경찰서,Y,6,8,2021-03-03,3030000,서울특별시 성동구
963,초등학교,사근초등학교,서울특별시 성동구 사근동 사근동11길 16 사근초등학교,서울특별시 성동구 사근동 291-5,37.56295571,127.0477413,서울특별시 성동구,성동경찰서,Y,7,4~13,2021-03-03,3030000,서울특별시 성동구
964,초등학교,마장초등학교,"서울특별시 성동구 마장동 마장로35나길 31 마장초,중학교",서울특별시 성동구 마장동 766-49,37.56802798,127.0427358,서울특별시 성동구,성동경찰서,Y,2,8~10,2021-03-03,3030000,서울특별시 성동구
965,초등학교,경동초등학교,서울특별시 성동구 성수일로 34,서울특별시 성동구 성수동1가 19-1,37.54330839,127.0503087,서울특별시 성동구,성동경찰서,Y,6,8~21,2021-03-03,3030000,서울특별시 성동구
966,초등학교,옥정초등학교,서울특별시 성동구 옥수동 한림말길 43 옥정초등학교,서울특별시 성동구 옥수동 233-16,37.54200487,127.0155614,서울특별시 성동구,성동경찰서,Y,3,6~8.5,2021-03-03,3030000,서울특별시 성동구
967,초등학교,금호초등학교,서울특별시 성동구 금호동2가 무수막길 69 금호초등학교,서울특별시 성동구 금호동2가 511,37.5524153,127.0196885,서울특별시 성동구,성동경찰서,Y,10,6,2021-03-03,3030000,서울특별시 성동구
968,초등학교,무학초등학교,서울특별시 성동구 하왕십리동 무학봉15길 21 무학초등학교,서울특별시 성동구 하왕십리동 950-1,37.5632029,127.0296455,서울특별시 성동구,성동경찰서,Y,8,5,2021-03-03,3030000,서울특별시 성동구
969,유치원,송원병설유치원,서울특별시 성동구 송정동 동일로43길 9 송원초등학교,서울특별시 성동구 송정동 72-8,37.55431774,127.0697081,서울특별시 성동구,성동경찰서,Y,7,4~8,2021-03-03,3030000,서울특별시 성동구
970,유치원,세성유치원,서울특별시 성동구 독서당로 434,서울특별시 성동구 응봉동 100,37.55386308,127.0340554,서울특별시 성동구,성동경찰서,Y,1,24,2021-03-03,3030000,서울특별시 성동구
971,유치원,송곡유치원,서울특별시 성동구 무학로6길 41,서울특별시 성동구 홍익동 150,37.56512898,127.034625,서울특별시 성동구,성동경찰서,Y,2,12,2021-03-03,3030000,서울특별시 성동구
972,유치원,경동(벽산)유치원,서울특별시 성동구 금호로 100,서울특별시 성동구 금호동1가 633,37.55453185,127.0260929,서울특별시 성동구,성동경찰서,Y,1,28,2021-03-03,3030000,서울특별시 성동구
973,유치원,솔유치원,서울특별시 성동구 무학로 50,서울특별시 성동구 하왕십리동 258,37.56910834,127.0326723,서울특별시 성동구,성동경찰서,Y,1,8,2021-03-03,3030000,서울특별시 성동구
974,유치원,경동(성수)유치원,서울특별시 성동구 성수일로 34,서울특별시 성동구 성수동1가 19-1,37.54382386,127.0500737,서울특별시 성동구,성동경찰서,Y,1,4,2021-03-03,3030000,서울특별시 성동구
975,유치원,무학유치원,서울특별시 성동구 무학봉15가길 4,서울특별시 성동구 하왕십리동 986-95,37.5614705,127.0306547,서울특별시 성동구,성동경찰서,Y,1,4,2021-03-03,3030000,서울특별시 성동구
976,유치원,성심유치원,서울특별시 성동구 무학로10길 21,서울특별시 성동구 홍익동 236,37.56624296,127.0334181,서울특별시 성동구,성동경찰서,Y,1,6~20,2021-03-03,3030000,서울특별시 성동구
977,유치원,세인유치원,서울특별시 성동구 마장로42길 26,서울특별시 성동구 마장동 785-2,37.56525103,127.0465249,서울특별시 성동구,성동경찰서,Y,1,24,2021-03-03,3030000,서울특별시 성동구
978,유치원,율화유치원,서울특별시 성동구 고산자로 164,서울특별시 성동구 행당동 349,37.55648283,127.0352744,서울특별시 성동구,성동경찰서,Y,1,12,2021-03-03,3030000,서울특별시 성동구
979,초등학교,월촌초교,서울특별시 양천구 목동중앙로 132,서울특별시 양천구 목5동 901-1,37.540695,126.876258,서울특별시 양천구청,양천경찰서,Y,5,7,2021-06-01,3140000,서울특별시 양천구
980,초등학교,정목초교,서울특별시 양천구 목동중앙로3길 30-10,서울특별시 양천구 목4동 757,37.5365288457,126.870051,서울특별시 양천구청,양천경찰서,Y,16,5,2021-06-01,3140000,서울특별시 양천구
981,초등학교,목원초교,서울특별시 양천구 목동중앙로 204,서울특별시 양천구 목5동 929,37.542936,126.882479,서울특별시 양천구청,양천경찰서,Y,2,14,2021-06-01,3140000,서울특별시 양천구
982,초등학교,신강초교,서울특별시 양천구 목동중앙로55길 72,서울특별시 양천구 신월2동 448-5,37.525717,126.841556,서울특별시 양천구청,양천경찰서,Y,3,6,2021-06-01,3140000,서울특별시 양천구
983,초등학교,신남초교,서울특별시 양천구 절골8길 33,서울특별시 양천구 신월6동 590-1,37.516529,126.844798,서울특별시 양천구청,양천경찰서,Y,0,5,2021-06-01,3140000,서울특별시 양천구
984,초등학교,신기초교,서울특별시 양천구 신정로 292,서울특별시 양천구 신정3동 1274,37.511312,126.854215,서울특별시 양천구청,양천경찰서,Y,8,7,2021-06-01,3140000,서울특별시 양천구
985,초등학교,지향초교,서울특별시 양천구 신정로11길 74,서울특별시 양천구 신정3동 1284,37.512839,126.837024,서울특별시 양천구청,양천경찰서,Y,8,6,2021-06-01,3140000,서울특별시 양천구
986,초등학교,장수초교,서울특별시 양천구 신정로13가길 30,서울특별시 양천구 신정3동 1288-2,37.512998,126.845158,서울특별시 양천구청,양천경찰서,Y,6,6,2021-06-01,3140000,서울특별시 양천구
987,초등학교,목운초교,서울특별시 양천구 목동동로 235,서울특별시 양천구 목1동 922,37.527011,126.873011,서울특별시 양천구청,양천경찰서,Y,5,14,2021-06-01,3140000,서울특별시 양천구
988,초등학교,신은초교,서울특별시 양천구 신정이펜2로 30,서울특별시 양천구 신정3동781-14,37.513992,126.832171,서울특별시 양천구청,양천경찰서,Y,6,7,2021-06-01,3140000,서울특별시 양천구
989,유치원,해림유치원,서울특별시 양천구 목동서로2길 22,서울특별시 양천구 목5동 929,37.541628,126.882643,서울특별시 양천구청,양천경찰서,Y,1,6,2021-06-01,3140000,서울특별시 양천구
990,유치원,동연유치원,서울특별시 양천구 목동중앙북로7길 22,서울특별시 양천구 목3동 602-16,37.548809,126.867708,서울특별시 양천구청,양천경찰서,Y,3,6,2021-06-01,3140000,서울특별시 양천구
991,유치원,등대유치원,서울특별시 양천구 목동동로12길 60,서울특별시 양천구 신정2동 1279,37.522133,126.877791,서울특별시 양천구청,양천경찰서,Y,3,6,2021-06-01,3140000,서울특별시 양천구
992,유치원,등촌유치원,서울특별시 양천구 목동중앙북로8길 46,서울특별시 양천구 목3동 625-19,37.546576,126.864907,서울특별시 양천구청,양천경찰서,Y,6,6,2021-06-01,3140000,서울특별시 양천구
993,유치원,상아유치원,서울특별시 양천구 지양로5길 2,서울특별시 양천구 신월7동 953-6,37.5209285932,126.833907,서울특별시 양천구청,양천경찰서,Y,2,6,2021-06-01,3140000,서울특별시 양천구
994,유치원,샘터유치원,서울특별시 양천구 신월로 99 3361,서울특별시 양천구 신월7동 987-1,37.518051,126.832489,서울특별시 양천구청,양천경찰서,N,0,6,2021-06-01,3140000,서울특별시 양천구
995,유치원,어린이의정원유치원,서울특별시 양천구 목동남로4길 6-46,서울특별시 양천구 신정7동 337-2,37.506571,126.864769,서울특별시 양천구청,양천경찰서,Y,2,6,2021-06-01,3140000,서울특별시 양천구
996,유치원,원일유치원,서울특별시 양천구 목동동로 350,서울특별시 양천구 목5동 912,37.535158,126.881875,서울특별시 양천구청,양천경찰서,Y,2,6,2021-06-01,3140000,서울특별시 양천구
997,유치원,빛나유치원,서울특별시 양천구 목동로 212,서울특별시 양천구 목1동 925,37.5292498871,126.867095,서울특별시 양천구청,양천경찰서,Y,1,6,2021-06-01,3140000,서울특별시 양천구
998,유치원,튼튼유치원,서울특별시 양천구 목동중앙로52길 62,서울특별시 양천구 신정4동 915-4,37.525867,126.857291,서울특별시 양천구청,양천경찰서,Y,1,6,2021-06-01,3140000,서울특별시 양천구
999,유치원,세화유치원,서울특별시 양천구 목동동로 130,서울특별시 양천구 신정6동 331,37.514999,126.871238,서울특별시 양천구청,양천경찰서,Y,2,6,2021-06-01,3140000,서울특별시 양천구
1000,유치원,신목유치원,서울특별시 양천구 목동중앙북로10길 7-10,서울특별시 양천구 목2동 504-12,37.546331,126.870203,서울특별시 양천구청,양천경찰서,Y,2,6,2021-06-01,3140000,서울특별시 양천구
1001,어린이집,다솜어린이집,서울특별시 양천구 목동중앙로13길 22,서울특별시 양천구 목2동 131-3,37.545105,126.882074,서울특별시 양천구청,양천경찰서,Y,2,6,2021-06-01,3140000,서울특별시 양천구
1002,어린이집,청솔어린이집,서울특별시 양천구 목동중앙남로3가길 115,서울특별시 양천구 목3동 713-23,37.540751,126.864345,서울특별시 양천구청,양천경찰서,Y,1,6,2021-06-01,3140000,서울특별시 양천구
1003,어린이집,파란들어린이집,서울특별시 양천구 가로공원로 85,서울특별시 양천구 신월3동 48-12,37.535612,126.825367,서울특별시 양천구청,양천경찰서,Y,1,17,2021-06-01,3140000,서울특별시 양천구
1004,어린이집,서울SOS어린이집,서울특별시 양천구 가로공원로58길 32,서울특별시 양천구 신월3동 149-6,37.531678,126.824872,서울특별시 양천구청,양천경찰서,Y,3,5,2021-06-01,3140000,서울특별시 양천구
1005,어린이집,강서중앙어린이집,서울특별시 양천구 월정로42길 7,서울특별시 양천구 신월5동 22-15,37.540574,126.8329819033,서울특별시 양천구청,양천경찰서,Y,1,5,2021-06-01,3140000,서울특별시 양천구
1006,어린이집,곰달래어린이집,서울특별시 양천구 남부순환로65길 2,서울특별시 양천구 신월1동 217-1,37.527705,126.834015,서울특별시 양천구청,양천경찰서,Y,2,6,2021-06-01,3140000,서울특별시 양천구
1007,어린이집,목동어린이집,서울특별시 양천구 목동서로8길 32,서울특별시 양천구 목5동 903-3,37.532909,126.871605,서울특별시 양천구청,양천경찰서,Y,1,6,2021-06-01,3140000,서울특별시 양천구
