DSTRT_CD|SIDO_CD|SIDO_NM|ADM_GU_CD|ADM_GU_NM|EMD_NM|ZONE_CD|ETL_TYPE|ETL_DATE
2623071000|26|부산광역시|26230|부산진구|가야제1동||0602|2016-12-26 14:56:11
2626051000|26|부산광역시|26260|동래구|수민동||0602|2016-12-26 14:56:11
2626056000|26|부산광역시|26260|동래구|온천제2동||0602|2016-12-26 14:56:11
2626075000|26|부산광역시|26260|동래구|안락제2동||0602|2016-12-26 14:56:11
2626076200|26|부산광역시|26260|동래구|명장제2동||0602|2016-12-26 14:56:11
2632057200|26|부산광역시|26320|북구|만덕제2동||0602|2016-12-26 14:56:11
2635058000|26|부산광역시|26350|해운대구|반여제2동||0602|2016-12-26 14:56:11
2638055000|26|부산광역시|26380|사하구|당리동||0602|2016-12-26 14:56:11
2641062000|26|부산광역시|26410|금정구|장전제3동||0602|2016-12-26 14:56:11
2644052000|26|부산광역시|26440|강서구|대저2동||0602|2016-12-26 14:56:11
2647061000|26|부산광역시|26470|연제구|거제제1동||0602|2016-12-26 14:56:11
2647068000|26|부산광역시|26470|연제구|연산제4동||0602|2016-12-26 14:56:11
2714051000|27|대구광역시|27140|동구|신암1동||0602|2016-12-26 14:56:11
2714062000|27|대구광역시|27140|동구|불로.봉무동||0602|2016-12-26 14:56:11
1147057000|11|서울특별시|11470|양천구|신월2동||0602|2016-12-26 14:56:11
1147064000|11|서울특별시|11470|양천구|신정3동||0602|2016-12-26 14:56:11
1150060300|11|서울특별시|11500|강서구|가양제1동||0602|2016-12-26 14:56:11
1153052000|11|서울특별시|11530|구로구|구로제1동||0602|2016-12-26 14:56:11
4719061000|47|경상북도|47190|구미시|비산동||0602|2016-12-26 14:56:11
4577031000|45|전라북도|45770|순창군|인계면||0602|2016-12-26 14:56:11
4577035000|45|전라북도|45770|순창군|팔덕면||0602|2016-12-26 14:56:11
4721031000|47|경상북도|47210|영주시|이산면||0602|2016-12-26 14:56:11
4688038000|46|전라남도|46880|장성군|북일면||0602|2016-12-26 14:56:11
4721038000|47|경상북도|47210|영주시|단산면||0602|2016-12-26 14:56:11
4721055000|47|경상북도|47210|영주시|영주1동||0602|2016-12-26 14:56:11
4723000000|47|경상북도|47230|영천시|||0602|2016-12-26 14:56:11
4689037000|46|전라남도|46890|완도군|금당면||0602|2016-12-26 14:56:11
4579040000|45|전라북도|45790|고창군|흥덕면||0602|2016-12-26 14:56:11
4679025000|46|전라남도|46790|화순군|화순읍||0602|2016-12-26 14:56:11
4691000000|46|전라남도|46910|신안군|||0602|2016-12-26 14:56:11
4723052000|47|경상북도|47230|영천시|중앙동||0602|2016-12-26 14:56:11
4580036000|45|전라북도|45800|부안군|변산면||0602|2016-12-26 14:56:11
2871000000|28|인천광역시|28710|강화군|||0602|2016-12-26 14:56:11
4725038000|47|경상북도|47250|상주시|모동면||0602|2016-12-26 14:56:11
4611064500|46|전라남도|46110|목포시|삼학동||0602|2016-12-26 14:56:11
4872000000|48|경상남도|48720|의령군|||0602|2016-12-26 14:56:11
4790040000|47|경상북도|47900|예천군|지보면||0602|2016-12-26 14:56:11
4873000000|48|경상남도|48730|함안군|||0602|2016-12-26 14:56:11
4874000000|48|경상남도|48740|창녕군|||0602|2016-12-26 14:56:11
4812100000|48|경상남도|48121|창원시의창구|||0602|2016-12-26 14:56:11
4812355000|48|경상남도|48123|창원시성산구|가음정동||0602|2016-12-26 14:56:11
4812534000|48|경상남도|48125|창원시마산합포구|진전면||0602|2016-12-26 14:56:11
4882042000|48|경상남도|48820|고성군|동해면||0602|2016-12-26 14:56:11
4884033000|48|경상남도|48840|남해군|삼동면||0602|2016-12-26 14:56:11
4812562000|48|경상남도|48125|창원시마산합포구|노산동||0602|2016-12-26 14:56:11
4885000000|48|경상남도|48850|하동군|||0602|2016-12-26 14:56:11
4773041000|47|경상북도|47730|의성군|단밀면||0602|2016-12-26 14:56:11
4812963000|48|경상남도|48129|창원시진해구|웅천동||0602|2016-12-26 14:56:11
4775037000|47|경상북도|47750|청송군|진보면||0602|2016-12-26 14:56:11
4817039000|48|경상남도|48170|진주시|지수면||0602|2016-12-26 14:56:11
4777025000|47|경상북도|47770|영덕군|영덕읍||0602|2016-12-26 14:56:11
4817046000|48|경상남도|48170|진주시|수곡면||0602|2016-12-26 14:56:11
4817067000|48|경상남도|48170|진주시|상대2동||0602|2016-12-26 14:56:11
4822000000|48|경상남도|48220|통영시|||0602|2016-12-26 14:56:11
4887036000|48|경상남도|48870|함양군|안의면||0602|2016-12-26 14:56:11
4822034000|48|경상남도|48220|통영시|광도면||0602|2016-12-26 14:56:11
4887039000|48|경상남도|48870|함양군|백전면||0602|2016-12-26 14:56:11
4825000000|48|경상남도|48250|김해시|||0602|2016-12-26 14:56:11
4825032000|48|경상남도|48250|김해시|주촌면||0602|2016-12-26 14:56:11
4825037000|48|경상남도|48250|김해시|대동면||0602|2016-12-26 14:56:11
4783036000|47|경상북도|47830|고령군|우곡면||0602|2016-12-26 14:56:11
4889044000|48|경상남도|48890|합천군|가회면||0602|2016-12-26 14:56:11
4784037000|47|경상북도|47840|성주군|벽진면||0602|2016-12-26 14:56:11
5011053000|50|제주특별자치도|50110|제주시|이도1동||0602|2016-12-26 14:56:11
4790000000|47|경상북도|47900|예천군|||0602|2016-12-26 14:56:11
4833025300|48|경상남도|48330|양산시|물금읍||0602|2016-12-26 14:56:11
1135062400|11|서울특별시|11350|노원구|중계4동||0602|2016-12-26 14:56:11
1141000000|11|서울특별시|11410|서대문구|||0602|2016-12-26 14:56:11
1144000000|11|서울특별시|11440|마포구|||0602|2016-12-26 14:56:11
1144069000|11|서울특별시|11440|마포구|망원제1동||0602|2016-12-26 14:56:11
1111055000|11|서울특별시|11110|종로구|부암동||0602|2016-12-26 14:56:11
1114064000|11|서울특별시|11140|중구|신당제4동||0602|2016-12-26 14:56:11
1117055500|11|서울특별시|11170|용산구|청파동||0602|2016-12-26 14:56:11
1120052000|11|서울특별시|11200|성동구|왕십리제2동||0602|2016-12-26 14:56:11
1120054000|11|서울특별시|11200|성동구|마장동||0602|2016-12-26 14:56:11
1120072000|11|서울특별시|11200|성동구|송정동||0602|2016-12-26 14:56:11
1123061000|11|서울특별시|11230|동대문구|답십리제2동||0602|2016-12-26 14:56:11
1123072000|11|서울특별시|11230|동대문구|휘경제1동||0602|2016-12-26 14:56:11
1126055000|11|서울특별시|11260|중랑구|면목제5동||0602|2016-12-26 14:56:11
1126063000|11|서울특별시|11260|중랑구|묵제2동||0602|2016-12-26 14:56:11
1129071500|11|서울특별시|11290|성북구|월곡제1동||0602|2016-12-26 14:56:11
1129078000|11|서울특별시|11290|성북구|장위제3동||0602|2016-12-26 14:56:11
1132052100|11|서울특별시|11320|도봉구|도봉제1동||0602|2016-12-26 14:56:11
1132069000|11|서울특별시|11320|도봉구|방학제1동||0602|2016-12-26 14:56:11
2611059000|26|부산광역시|26110|중구|영주제1동||0602|2016-12-26 14:56:11
2617052000|26|부산광역시|26170|동구|초량제2동||0602|2016-12-26 14:56:11
2620060500|26|부산광역시|26200|영도구|봉래제2동||0602|2016-12-26 14:56:11
2623062000|26|부산광역시|26230|부산진구|전포제3동||0602|2016-12-26 14:56:11
2623070000|26|부산광역시|26230|부산진구|당감제4동||0602|2016-12-26 14:56:11
2629057000|26|부산광역시|26290|남구|용호제1동||0602|2016-12-26 14:56:11
2632051000|26|부산광역시|26320|북구|구포제1동||0602|2016-12-26 14:56:11
3111063000|31|울산광역시|31110|중구|병영2동||0602|2016-12-26 14:56:11
3171025000|31|울산광역시|31710|울주군|온산읍||0602|2016-12-26 14:56:11
1154571000|11|서울특별시|11545|금천구|시흥제5동||0602|2016-12-26 14:56:11
1156060500|11|서울특별시|11560|영등포구|문래동||0602|2016-12-26 14:56:11
1159067000|11|서울특별시|11590|동작구|신대방제1동||0602|2016-12-26 14:56:11
1162077500|11|서울특별시|11620|관악구|난곡동||0602|2016-12-26 14:56:11
1168056500|11|서울특별시|11680|강남구|청담동||0602|2016-12-26 14:56:11
1171064200|11|서울특별시|11710|송파구|문정2동||0602|2016-12-26 14:56:11
1174062000|11|서울특별시|11740|강동구|천호제3동||0602|2016-12-26 14:56:11
2611054500|26|부산광역시|26110|중구|보수동||0602|2016-12-26 14:56:11
2717067500|27|대구광역시|27170|서구|상중이동||0602|2016-12-26 14:56:11
2720066000|27|대구광역시|27200|남구|대명11동||0602|2016-12-26 14:56:11
2723061000|27|대구광역시|27230|북구|산격1동||0602|2016-12-26 14:56:11
2823764100|28|인천광역시|28237|부평구|갈산1동||0602|2016-12-26 14:56:11
2823764800|28|인천광역시|28237|부평구|삼산2동||0602|2016-12-26 14:56:11
2823766100|28|인천광역시|28237|부평구|부개3동||0602|2016-12-26 14:56:11
2826051500|28|인천광역시|28260|서구|검암경서동||0602|2016-12-26 14:56:11
2872033000|28|인천광역시|28720|옹진군|백령면||0602|2016-12-26 14:56:11
2911059000|29|광주광역시|29110|동구|산수1동||0602|2016-12-26 14:56:11
2914080000|29|광주광역시|29140|서구|서창동||0602|2016-12-26 14:56:11
2729058500|27|대구광역시|27290|달서구|신당동||0602|2016-12-26 14:56:11
2771025000|27|대구광역시|27710|달성군|화원읍||0602|2016-12-26 14:56:11
2771033000|27|대구광역시|27710|달성군|하빈면||0602|2016-12-26 14:56:11
2811063000|28|인천광역시|28110|중구|용유동||0602|2016-12-26 14:56:11
2817055500|28|인천광역시|28170|남구|용현1.4동||0602|2016-12-26 14:56:11
2817064500|28|인천광역시|28170|남구|도화2.3동||0602|2016-12-26 14:56:11
2818500000|28|인천광역시|28185|연수구|||0602|2016-12-26 14:56:11
2823752000|28|인천광역시|28237|부평구|부평2동||0602|2016-12-26 14:56:11
2823758100|28|인천광역시|28237|부평구|산곡3동||0602|2016-12-26 14:56:11
3017063000|30|대전광역시|30170|서구|둔산1동||0602|2016-12-26 14:56:11
3023051000|30|대전광역시|30230|대덕구|오정동||0602|2016-12-26 14:56:11
3114054000|31|울산광역시|31140|남구|신정4동||0602|2016-12-26 14:56:11
3117000000|31|울산광역시|31170|동구|||0602|2016-12-26 14:56:11
3171025900|31|울산광역시|31710|울주군|범서읍||0602|2016-12-26 14:56:11
4113153000|41|경기도|41131|성남시수정구|신흥3동||0602|2016-12-26 14:56:11
4113351000|41|경기도|41133|성남시중원구|성남동||0602|2016-12-26 14:56:11
4113562000|41|경기도|41135|성남시분당구|야탑1동||0602|2016-12-26 14:56:11
4115051000|41|경기도|41150|의정부시|의정부1동||0602|2016-12-26 14:56:11
3171039000|31|울산광역시|31710|울주군|삼남면||0602|2016-12-26 14:56:11
4111354000|41|경기도|41113|수원시권선구|세류3동||0602|2016-12-26 14:56:11
2915500000|29|광주광역시|29155|남구|||0602|2016-12-26 14:56:11
2917053000|29|광주광역시|29170|북구|중흥3동||0602|2016-12-26 14:56:11
2917067300|29|광주광역시|29170|북구|매곡동||0602|2016-12-26 14:56:11
3011000000|30|대전광역시|30110|동구|||0602|2016-12-26 14:56:11
3014068000|30|대전광역시|30140|중구|태평1동||0602|2016-12-26 14:56:11
3017000000|30|대전광역시|30170|서구|||0602|2016-12-26 14:56:11
3017053000|30|대전광역시|30170|서구|도마2동||0602|2016-12-26 14:56:11
3017058800|30|대전광역시|30170|서구|월평3동||0602|2016-12-26 14:56:11
4117160000|41|경기도|41171|안양시만안구|석수2동||0602|2016-12-26 14:56:11
4117359000|41|경기도|41173|안양시동안구|호계2동||0602|2016-12-26 14:56:11
4119567000|41|경기도|41195|부천시원미구|상동||0602|2016-12-26 14:56:11
4128755000|41|경기도|41287|고양시일산서구|주엽1동||0602|2016-12-26 14:56:11
4143053000|41|경기도|41430|의왕시|오전동||0602|2016-12-26 14:56:11
4136037000|41|경기도|41360|남양주시|퇴계원면||0602|2016-12-26 14:56:11
4139053100|41|경기도|41390|시흥시|신현동||0602|2016-12-26 14:56:11
4139057000|41|경기도|41390|시흥시|목감동||0602|2016-12-26 14:56:11
4121061000|41|경기도|41210|광명시|철산3동||0602|2016-12-26 14:56:11
4121063200|41|경기도|41210|광명시|하안2동||0602|2016-12-26 14:56:11
4122000000|41|경기도|41220|평택시|||0602|2016-12-26 14:56:11
4122061000|41|경기도|41220|평택시|통복동||0602|2016-12-26 14:56:11
4125051000|41|경기도|41250|동두천시|생연1동||0602|2016-12-26 14:56:11
4127160000|41|경기도|41271|안산시상록구|반월동||0602|2016-12-26 14:56:11
4128163000|41|경기도|41281|고양시덕양구|행주동||0602|2016-12-26 14:56:11
4128559000|41|경기도|41285|고양시일산동구|장항2동||0602|2016-12-26 14:56:11
4146153000|41|경기도|41461|용인시처인구|유림동||0602|2016-12-26 14:56:11
4146357000|41|경기도|41463|용인시기흥구|마북동||0602|2016-12-26 14:56:11
4159054000|41|경기도|41590|화성시|병점2동||0602|2016-12-26 14:56:11
4183000000|41|경기도|41830|양평군|||0602|2016-12-26 14:56:11
4183033000|41|경기도|41830|양평군|양서면||0602|2016-12-26 14:56:11
4161053000|41|경기도|41610|광주시|광남동||0602|2016-12-26 14:56:11
4165035000|41|경기도|41650|포천시|창수면||0602|2016-12-26 14:56:11
4165051000|41|경기도|41650|포천시|포천동||0602|2016-12-26 14:56:11
4215058000|42|강원도|42150|강릉시|초당동||0602|2016-12-26 14:56:11
4217054000|42|강원도|42170|동해시|부곡동||0602|2016-12-26 14:56:11
4219054000|42|강원도|42190|태백시|상장동||0602|2016-12-26 14:56:11
4221056000|42|강원도|42210|속초시|교동||0602|2016-12-26 14:56:11
4223000000|42|강원도|42230|삼척시|||0602|2016-12-26 14:56:11
4273025000|42|강원도|42730|횡성군|횡성읍||0602|2016-12-26 14:56:11
4223057000|42|강원도|42230|삼척시|성내동||0602|2016-12-26 14:56:11
4272036000|42|강원도|42720|홍천군|남면||0602|2016-12-26 14:56:11
4211025000|42|강원도|42110|춘천시|신북읍||0602|2016-12-26 14:56:11
4211061000|42|강원도|42110|춘천시|후평2동||0602|2016-12-26 14:56:11
4213032000|42|강원도|42130|원주시|호저면||0602|2016-12-26 14:56:11
4213054200|42|강원도|42130|원주시|명륜2동||0602|2016-12-26 14:56:11
4213061000|42|강원도|42130|원주시|태장1동||0602|2016-12-26 14:56:11
4275033000|42|강원도|42750|영월군|북면||0602|2016-12-26 14:56:11
4281000000|42|강원도|42810|인제군|||0602|2016-12-26 14:56:11
4283031000|42|강원도|42830|양양군|서면||0602|2016-12-26 14:56:11
4281032000|42|강원도|42810|인제군|북면||0602|2016-12-26 14:56:11
4276032000|42|강원도|42760|평창군|방림면||0602|2016-12-26 14:56:11
4276035000|42|강원도|42760|평창군|용평면||0602|2016-12-26 14:56:11
4278033000|42|강원도|42780|철원군|근북면||0602|2016-12-26 14:56:11
4313062500|43|충청북도|43130|충주시|칠금.금릉동||0602|2016-12-26 14:56:11
4315025000|43|충청북도|43150|제천시|봉양읍||0602|2016-12-26 14:56:11
4315035000|43|충청북도|43150|제천시|한수면||0602|2016-12-26 14:56:11
4315054700|43|충청북도|43150|제천시|영서동||0602|2016-12-26 14:56:11
4371041000|43|충청북도|43710|청원군|옥산면||0602|2016-12-26 14:56:11
4311168000|43|충청북도|43111|청주시상당구|금천동||0602|2016-12-26 14:56:11
4311365000|43|충청북도|43113|청주시흥덕구|사창동||0602|2016-12-26 14:56:11
4311375100|43|충청북도|43113|청주시흥덕구|봉명1동||0602|2016-12-26 14:56:11
4374039000|43|충청북도|43740|영동군|양산면||0602|2016-12-26 14:56:11
4374525000|43|충청북도|43745|증평군|증평읍||0602|2016-12-26 14:56:11
4375025000|43|충청북도|43750|진천군|진천읍||0602|2016-12-26 14:56:11
4373035000|43|충청북도|43730|옥천군|청산면||0602|2016-12-26 14:56:11
4413134000|44|충청남도|44131|천안시동남구|성남면||0602|2016-12-26 14:56:11
4413355000|44|충청남도|44133|천안시서북구|쌍용3동||0602|2016-12-26 14:56:11
4415033000|44|충청남도|44150|공주시|계룡면||0602|2016-12-26 14:56:11
4418031000|44|충청남도|44180|보령시|주포면||0602|2016-12-26 14:56:11
4380025000|43|충청북도|43800|단양군|단양읍||0602|2016-12-26 14:56:11
4418053500|44|충청남도|44180|보령시|대천3동||0602|2016-12-26 14:56:11
4420031000|44|충청남도|44200|아산시|송악면||0602|2016-12-26 14:56:11
4421031000|44|충청남도|44210|서산시|인지면||0602|2016-12-26 14:56:11
4480034000|44|충청남도|44800|홍성군|장곡면||0602|2016-12-26 14:56:11
4481000000|44|충청남도|44810|예산군|||0602|2016-12-26 14:56:11
4511366000|45|전라북도|45113|전주시덕진구|동산동||0602|2016-12-26 14:56:11
4511168000|45|전라북도|45111|전주시완산구|서신동||0602|2016-12-26 14:56:11
4481037000|44|충청남도|44810|예산군|봉산면||0602|2016-12-26 14:56:11
4518053500|45|전라북도|45180|정읍시|내장상동||0602|2016-12-26 14:56:11
4519051000|45|전라북도|45190|남원시|동충동||0602|2016-12-26 14:56:11
4521032000|45|전라북도|45210|김제시|죽산면||0602|2016-12-26 14:56:11
4115062000|41|경기도|41150|의정부시|녹양동||0602|2016-12-26 14:56:11
4117356600|41|경기도|41173|안양시동안구|부림동||0602|2016-12-26 14:56:11
4119552000|41|경기도|41195|부천시원미구|심곡2동||0602|2016-12-26 14:56:11
4119562000|41|경기도|41195|부천시원미구|중동||0602|2016-12-26 14:56:11
4119754000|41|경기도|41197|부천시소사구|소사본2동||0602|2016-12-26 14:56:11
4121052000|41|경기도|41210|광명시|광명2동||0602|2016-12-26 14:56:11
4128757000|41|경기도|41287|고양시일산서구|대화동||0602|2016-12-26 14:56:11
4131054100|41|경기도|41310|구리시|교문1동||0602|2016-12-26 14:56:11
4143052000|41|경기도|41430|의왕시|부곡동||0602|2016-12-26 14:56:11
4136052000|41|경기도|41360|남양주시|평내동||0602|2016-12-26 14:56:11
4137056000|41|경기도|41370|오산시|초평동||0602|2016-12-26 14:56:11
4139059100|41|경기도|41390|시흥시|정왕1동||0602|2016-12-26 14:56:11
4127353000|41|경기도|41273|안산시단원구|고잔2동||0602|2016-12-26 14:56:11
4127356000|41|경기도|41273|안산시단원구|원곡2동||0602|2016-12-26 14:56:11
4128100000|41|경기도|41281|고양시덕양구|||0602|2016-12-26 14:56:11
4128165000|41|경기도|41281|고양시덕양구|행신2동||0602|2016-12-26 14:56:11
4150034000|41|경기도|41500|이천시|마장면||0602|2016-12-26 14:56:11
4159037000|41|경기도|41590|화성시|장안면||0602|2016-12-26 14:56:11
4157055000|41|경기도|41570|김포시|풍무동||0602|2016-12-26 14:56:11
4146358600|41|경기도|41463|용인시기흥구|상하동||0602|2016-12-26 14:56:11
4146558000|41|경기도|41465|용인시수지구|상현2동||0602|2016-12-26 14:56:11
4148031000|41|경기도|41480|파주시|월롱면||0602|2016-12-26 14:56:11
4182034000|41|경기도|41820|가평군|하면||0602|2016-12-26 14:56:11
4180035000|41|경기도|41800|연천군|왕징면||0602|2016-12-26 14:56:11
4163031000|41|경기도|41630|양주시|은현면||0602|2016-12-26 14:56:11
4165000000|41|경기도|41650|포천시|||0602|2016-12-26 14:56:11
4173033000|41|경기도|41730|여주군|흥천면||0602|2016-12-26 14:56:11
4215034000|42|강원도|42150|강릉시|강동면||0602|2016-12-26 14:56:11
4215066500|42|강원도|42150|강릉시|경포동||0602|2016-12-26 14:56:11
4219060500|42|강원도|42190|태백시|구문소동||0602|2016-12-26 14:56:11
4273000000|42|강원도|42730|횡성군|||0602|2016-12-26 14:56:11
4211040000|42|강원도|42110|춘천시|남산면||0602|2016-12-26 14:56:11
4213059000|42|강원도|42130|원주시|단계동||0602|2016-12-26 14:56:11
4280000000|42|강원도|42800|양구군|||0602|2016-12-26 14:56:11
4283000000|42|강원도|42830|양양군|||0602|2016-12-26 14:56:11
4277000000|42|강원도|42770|정선군|||0602|2016-12-26 14:56:11
4278025000|42|강원도|42780|철원군|철원읍||0602|2016-12-26 14:56:11
4313043000|43|충청북도|43130|충주시|소태면||0602|2016-12-26 14:56:11
4315053700|43|충청북도|43150|제천시|남현동||0602|2016-12-26 14:56:11
4371039000|43|충청북도|43710|청원군|강내면||0602|2016-12-26 14:56:11
4283034000|42|강원도|42830|양양군|현남면||0602|2016-12-26 14:56:11
4311364000|43|충청북도|43113|청주시흥덕구|사직제2동||0602|2016-12-26 14:56:11
4372036000|43|충청북도|43720|보은군|수한면||0602|2016-12-26 14:56:11
4376033000|43|충청북도|43760|괴산군|연풍면||0602|2016-12-26 14:56:11
4375034000|43|충청북도|43750|진천군|백곡면||0602|2016-12-26 14:56:11
4413325600|44|충청남도|44133|천안시서북구|직산읍||0602|2016-12-26 14:56:11
4413356000|44|충청남도|44133|천안시서북구|백석동||0602|2016-12-26 14:56:11
4415051000|44|충청남도|44150|공주시|중학동||0602|2016-12-26 14:56:11
4418000000|44|충청남도|44180|보령시|||0602|2016-12-26 14:56:11
4377035000|43|충청북도|43770|음성군|삼성면||0602|2016-12-26 14:56:11
4413100000|44|충청남도|44131|천안시동남구|||0602|2016-12-26 14:56:11
4423025000|44|충청남도|44230|논산시|강경읍||0602|2016-12-26 14:56:11
4423039000|44|충청남도|44230|논산시|양촌면||0602|2016-12-26 14:56:11
4420037000|44|충청남도|44200|아산시|영인면||0602|2016-12-26 14:56:11
4476044000|44|충청남도|44760|부여군|석성면||0602|2016-12-26 14:56:11
4480033000|44|충청남도|44800|홍성군|홍동면||0602|2016-12-26 14:56:11
4471038000|44|충청남도|44710|금산군|복수면||0602|2016-12-26 14:56:11
4480036000|44|충청남도|44800|홍성군|결성면||0602|2016-12-26 14:56:11
4483037000|44|충청남도|44830|당진군|우강면||0602|2016-12-26 14:56:11
4511365000|45|전라북도|45113|전주시덕진구|조촌동||0602|2016-12-26 14:56:11
4513035000|45|전라북도|45130|군산시|대야면||0602|2016-12-26 14:56:11
4511000000|45|전라북도|45110|전주시|||0602|2016-12-26 14:56:11
4511166000|45|전라북도|45111|전주시완산구|서서학동||0602|2016-12-26 14:56:11
4511170200|45|전라북도|45111|전주시완산구|삼천2동||0602|2016-12-26 14:56:11
4580031000|45|전라북도|45800|부안군|주산면||0602|2016-12-26 14:56:11
4580042000|45|전라북도|45800|부안군|위도면||0602|2016-12-26 14:56:11
4611065500|46|전라남도|46110|목포시|만호동||0602|2016-12-26 14:56:11
4872036000|48|경상남도|48720|의령군|정곡면||0602|2016-12-26 14:56:11
4872039000|48|경상남도|48720|의령군|부림면||0602|2016-12-26 14:56:11
4793033000|47|경상북도|47930|울진군|근남면||0602|2016-12-26 14:56:11
4794000000|47|경상북도|47940|울릉군|||0602|2016-12-26 14:56:11
4874032000|48|경상남도|48740|창녕군|성산면||0602|2016-12-26 14:56:11
4812155000|48|경상남도|48121|창원시의창구|용지동||0602|2016-12-26 14:56:11
4882032000|48|경상남도|48820|고성군|하일면||0602|2016-12-26 14:56:11
4882037000|48|경상남도|48820|고성군|영오면||0602|2016-12-26 14:56:11
4884025000|48|경상남도|48840|남해군|남해읍||0602|2016-12-26 14:56:11
4812725000|48|경상남도|48127|창원시마산회원구|내서읍||0602|2016-12-26 14:56:11
4812760000|48|경상남도|48127|창원시마산회원구|구암1동||0602|2016-12-26 14:56:11
4773044000|47|경상북도|47730|의성군|다인면||0602|2016-12-26 14:56:11
4812957000|48|경상남도|48129|창원시진해구|병암동||0602|2016-12-26 14:56:11
4817031000|48|경상남도|48170|진주시|내동면||0602|2016-12-26 14:56:11
4777000000|47|경상북도|47770|영덕군|||0602|2016-12-26 14:56:11
4817069500|48|경상남도|48170|진주시|초장동||0602|2016-12-26 14:56:11
4887032000|48|경상남도|48870|함양군|휴천면||0602|2016-12-26 14:56:11
4822037000|48|경상남도|48220|통영시|사량면||0602|2016-12-26 14:56:11
4888032000|48|경상남도|48880|거창군|웅양면||0602|2016-12-26 14:56:11
4824055000|48|경상남도|48240|사천시|벌룡동||0602|2016-12-26 14:56:11
4889036000|48|경상남도|48890|합천군|초계면||0602|2016-12-26 14:56:11
4827034000|48|경상남도|48270|밀양시|산내면||0602|2016-12-26 14:56:11
5011025900|50|제주특별자치도|50110|제주시|조천읍||0602|2016-12-26 14:56:11
4790031000|47|경상북도|47900|예천군|용문면||0602|2016-12-26 14:56:11
4831057000|48|경상남도|48310|거제시|장평동||0602|2016-12-26 14:56:11
4833033000|48|경상남도|48330|양산시|상북면||0602|2016-12-26 14:56:11
5013031000|50|제주특별자치도|50130|서귀포시|안덕면||0602|2016-12-26 14:56:11
4481033000|44|충청남도|44810|예산군|광시면||0602|2016-12-26 14:56:11
4482536000|44|충청남도|44825|태안군|이원면||0602|2016-12-26 14:56:11
4518040000|45|전라북도|45180|정읍시|감곡면||0602|2016-12-26 14:56:11
4518052000|45|전라북도|45180|정읍시|장명동||0602|2016-12-26 14:56:11
4521036000|45|전라북도|45210|김제시|부량면||0602|2016-12-26 14:56:11
4521046000|45|전라북도|45210|김제시|광활면||0602|2016-12-26 14:56:11
4513039000|45|전라북도|45130|군산시|옥도면||0602|2016-12-26 14:56:11
4514034000|45|전라북도|45140|익산시|웅포면||0602|2016-12-26 14:56:11
4514037000|45|전라북도|45140|익산시|낭산면||0602|2016-12-26 14:56:11
4514053000|45|전라북도|45140|익산시|평화동||0602|2016-12-26 14:56:11
4514064700|45|전라북도|45140|익산시|영등2동||0602|2016-12-26 14:56:11
4518032000|45|전라북도|45180|정읍시|입암면||0602|2016-12-26 14:56:11
4725045000|47|경상북도|47250|상주시|공검면||0602|2016-12-26 14:56:11
4613073000|46|전라남도|46130|여수시|미평동||0602|2016-12-26 14:56:11
4711155000|47|경상북도|47111|포항시남구|송도동||0602|2016-12-26 14:56:11
4725057000|47|경상북도|47250|상주시|신흥동||0602|2016-12-26 14:56:11
4615034000|46|전라남도|46150|순천시|월등면||0602|2016-12-26 14:56:11
4681031000|46|전라남도|46810|강진군|군동면||0602|2016-12-26 14:56:11
4615035000|46|전라남도|46150|순천시|주암면||0602|2016-12-26 14:56:11
4711366500|47|경상북도|47113|포항시북구|용흥동||0602|2016-12-26 14:56:11
4713025000|47|경상북도|47130|경주시|감포읍||0602|2016-12-26 14:56:11
4729033000|47|경상북도|47290|경산시|자인면||0602|2016-12-26 14:56:11
2641066500|26|부산광역시|26410|금정구|청룡노포동||0602|2016-12-26 14:56:11
2641068000|26|부산광역시|26410|금정구|구서제1동||0602|2016-12-26 14:56:11
2650000000|26|부산광역시|26500|수영구|||0602|2016-12-26 14:56:11
2711064000|27|대구광역시|27110|중구|남산1동||0602|2016-12-26 14:56:11
2714068500|27|대구광역시|27140|동구|해안동||0602|2016-12-26 14:56:11
2711054500|27|대구광역시|27110|중구|삼덕동||0602|2016-12-26 14:56:11
1147067000|11|서울특별시|11470|양천구|신정6동||0602|2016-12-26 14:56:11
1150053000|11|서울특별시|11500|강서구|등촌제2동||0602|2016-12-26 14:56:11
1154561000|11|서울특별시|11545|금천구|독산제1동||0602|2016-12-26 14:56:11
4159042000|41|경기도|41590|화성시|동탄면||0602|2016-12-26 14:56:11
1156051500|11|서울특별시|11560|영등포구|영등포본동||0602|2016-12-26 14:56:11
1156068000|11|서울특별시|11560|영등포구|신길제6동||0602|2016-12-26 14:56:11
1162057500|11|서울특별시|11620|관악구|행운동||0602|2016-12-26 14:56:11
1165055000|11|서울특별시|11650|서초구|반포본동||0602|2016-12-26 14:56:11
1168073000|11|서울특별시|11680|강남구|일원1동||0602|2016-12-26 14:56:11
1171056600|11|서울특별시|11710|송파구|오륜동||0602|2016-12-26 14:56:11
1171072000|11|서울특별시|11710|송파구|잠실7동||0602|2016-12-26 14:56:11
1174065000|11|서울특별시|11740|강동구|성내제2동||0602|2016-12-26 14:56:11
1174069000|11|서울특별시|11740|강동구|둔촌제1동||0602|2016-12-26 14:56:11
2611052000|26|부산광역시|26110|중구|동광동||0602|2016-12-26 14:56:11
