시도명,시군구명,읍/면/동,설치유무,등록인구수,어린이보호구역개수,화재발생횟수,예상범죄비율
전라북도,고창군,무장면,1.0,0.013348068004690645,0.025,0.0,0.00039317189086928366
전라북도,고창군,공음면,1.0,0.011827951800251906,0.025,0.0,0.00035076395382853826
전라북도,고창군,상하면,1.0,0.011359852524599342,0.025,0.0,0.0003371071605442305
전라북도,고창군,해리면,1.0,0.0133577195361474,0.05,0.0,0.00039389066946319466
전라북도,고창군,성송면,1.0,0.008396832367375894,0.025,0.0,0.00025301006505665057
전라북도,고창군,대산면,0.0,0.015920201137915563,0.05,0.0,0.0004664873074481995
전라북도,고창군,심원면,1.0,0.011890686754720806,0.025,0.0,0.0003522015110163602
전라북도,고창군,흥덕면,1.0,0.014679979345722684,0.025,0.0,0.00043126715634656345
전라북도,고창군,성내면,1.0,0.009077265335077044,0.025,0.0,0.0002724170870922459
전라북도,고창군,신림면,1.0,0.010505691990676622,0.05,0.0,0.0003126686883512585
전라북도,고창군,부안면,1.0,0.012407043687657139,0.05,0.0,0.00036657708289457893
전라북도,무주군,무주읍,1.0,0.04554557694442166,0.037500000000000006,0.0,0.0005606473032505325
전라북도,무주군,무풍면,1.0,0.010457434333392851,0.0125,0.0,0.00013369281846743468
전라북도,무주군,설천면,1.0,0.01916794147311325,0.025,0.0,0.00024007205036625365
전라북도,무주군,적상면,1.0,0.012156103869781538,0.025,0.0,0.0001545373976908519
전라북도,무주군,안성면,1.0,0.02013309461878864,0.0125,0.0,0.0002515725078688287
전라북도,무주군,부남면,1.0,0.0063024500412602975,0.025,0.0,8.337831689366894e-05
전라북도,정읍시,신태인읍,0.0,0.026787825558220454,0.037500000000000006,0.0,0.0018465422077572028
전라북도,정읍시,북면,0.0,0.021329884519426124,0.037500000000000006,0.0,0.0014778087890808908
전라북도,정읍시,입암면,0.0,0.013367371067604153,0.025,0.0,0.0009401624008355084
전라북도,정읍시,소성면,0.0,0.009878342445987618,0.0125,0.0,0.0007044030220327204
전라북도,정읍시,고부면,0.0,0.013391499896246039,0.0125,0.0,0.0009415999580233303
전라북도,정읍시,영원면,0.0,0.008324445881450239,0.0125,0.0,0.0005994613473217232
전라북도,정읍시,덕천면,0.0,0.00851265074485694,0.025,0.0,0.0006116805834182092
전라북도,정읍시,이평면,0.0,0.009777001365691701,0.0125,0.0,0.0006972152360936109
전라북도,정읍시,정우면,0.0,0.01210784621249777,0.025,0.0,0.0008546277481601066
전라북도,정읍시,태인면,0.0,0.01671645248309776,0.025,0.0,0.0011665776579174543
전라북도,정읍시,감곡면,0.0,0.01332393917604876,0.0125,0.0,0.0009372872864598646
전라북도,정읍시,옹동면,0.0,0.00783221777715579,0.0125,0.0,0.0005656787534079091
전라북도,정읍시,칠보면,0.0,0.010940010906230547,0.025,0.0,0.0007762808814238143
전라북도,정읍시,산내면,0.0,0.005395206084325431,0.0125,0.0,0.00040107845540230405
전라북도,정읍시,산외면,0.0,0.009839736320160603,0.0125,0.0,0.0007015279076570765
전라북도,정읍시,수성동,0.0,0.08662249482436626,0.037500000000000006,0.0,0.005888953019912325
전라북도,정읍시,장명동,0.0,0.014207054304341743,0.0125,0.0,0.0009969459097544724
전라북도,정읍시,내장상동,0.0,0.09972444877690968,0.0,0.0,0.006774488247610602
전라북도,정읍시,시기동,0.0,0.0162049213158898,0.025,0.0,0.0011313575068158182
전라북도,정읍시,초산동,0.0,0.05268288445669117,0.0,0.0,0.0035960493053364285
전라북도,정읍시,연지동,0.0,0.029036632387644114,0.037500000000000006,0.0,0.0019989232696663215
전라북도,정읍시,농소동,0.0,0.019669821108864453,0.0,0.0,0.0013656793284307844
전라북도,정읍시,상교동,0.0,0.01859850111716477,0.0,0.0,0.0012930826904457794
충청남도,아산시,염치읍,0.0,0.033138533256764524,0.037500000000000006,0.0,0.0022037751689309394
충청남도,아산시,배방읍,0.0,0.3609334961224973,0.25,0.0,0.023649253296857718
충청남도,아산시,송악면,1.0,0.020470898219775026,0.025,0.0,0.0013750234501516264
충청남도,아산시,탕정면,0.0,0.10503761684385271,0.0625,0.0,0.006907462287484125
충청남도,아산시,음봉면,1.0,0.10077646570569586,0.0625,0.0,0.006628576193046681
충청남도,아산시,둔포면,1.0,0.12075031005544806,0.07500000000000001,0.0,0.007935315676776768
충청남도,아산시,영인면,1.0,0.03032511183712076,0.037500000000000006,0.0,0.002019767848889739
충청남도,아산시,인주면,1.0,0.03554176458949624,0.025,0.0,0.002361187680997435
충청남도,아산시,선장면,1.0,0.017136294101466554,0.025,0.0,0.001156514757602701
충청남도,아산시,도고면,1.0,0.021797983795078687,0.025,0.0,0.00146199566001485
충청남도,아산시,신창면,0.0,0.12129079581702627,0.0625,0.0,0.007971254606472316
충청남도,아산시,온양1동,0.0,0.048122535843374954,0.0,0.0,0.0031841891710254603
충청남도,아산시,온양2동,0.0,0.03742863898929163,0.0,0.0,0.0024840988205562056
충청남도,아산시,온양3동,0.0,0.18210026976030422,0.0,0.0,0.011948975345175453
충청남도,아산시,온양4동,0.0,0.09152064703866887,0.0,0.0,0.00602336461697367
충청남도,아산시,온양5동,0.0,0.12962006746420487,0.0,0.0,0.008516088780656806
충청남도,아산시,온양6동,0.0,0.14207536880914579,0.0,0.0,0.0093304649275579
충청북도,진천군,진천읍,1.0,0.15347865322530052,0.15000000000000002,0.0,0.02668034262738015
충청북도,진천군,덕산면,0.0,0.1077400456517438,0.0625,0.0,0.01875796496529378
충청북도,진천군,초평면,1.0,0.01638347464783975,0.05,0.0,0.0029326166631566315
충청북도,진천군,문백면,1.0,0.019467138948272622,0.05,0.0,0.0034666691584324593
충청북도,진천군,백곡면,1.0,0.009912122806086256,0.025,0.0,0.0018113220566555665
충청북도,진천군,이월면,0.0,0.038437224026522415,0.07500000000000001,0.0,0.006752924889793273
충청북도,진천군,광혜원면,1.0,0.05740730910477221,0.037500000000000006,0.0,0.010038461842560176
