시도명,시군구명,읍/면/동,위도,경도,설치유무
광주광역시,남구,사직동,35.13021571,126.8897195,1
광주광역시,남구,사직동,35.13021571,126.8897195,1
광주광역시,남구,사직동,35.13141554,126.8908399,1
광주광역시,남구,사직동,35.13194751,126.8924363,1
광주광역시,남구,사직동,35.13299926,126.8925814,1
광주광역시,남구,사직동,35.13298405,126.8939374,1
광주광역시,남구,사직동,35.13369426,126.8943831,1
광주광역시,남구,사직동,35.13388704,126.8952968,1
광주광역시,남구,사직동,35.1344093,126.8969862,1
광주광역시,남구,사직동,35.13476545,126.8995904,1
광주광역시,남구,사직동,35.13602966,126.9008514,1
광주광역시,남구,사직동,35.13615618,126.9010354,1
광주광역시,남구,사직동,35.13713801,126.9013416,1
광주광역시,남구,사직동,35.12906762,126.8954929,1
광주광역시,남구,사직동,35.12450941,126.9176927,1
광주광역시,남구,사직동,35.12493062,126.9181026,1
광주광역시,남구,사직동,35.12613084,126.9140151,1
광주광역시,남구,사직동,35.13607575,126.9174994,1
광주광역시,남구,사직동,35.1416603,126.9083074,1
광주광역시,남구,사직동,35.13772661,126.9141423,1
광주광역시,남구,사직동,35.1394065,126.9134123,1
광주광역시,남구,사직동,35.1399432,126.9128156,1
광주광역시,남구,사직동,35.14011029,126.9105687,1
광주광역시,남구,사직동,35.14115703,126.9105447,1
광주광역시,남구,사직동,35.14707323,126.9100957,1
광주광역시,남구,사직동,35.14707323,126.9100957,1
광주광역시,남구,사직동,35.14594169,126.9092773,1
광주광역시,남구,사직동,35.144953,126.9093061,1
광주광역시,남구,사직동,35.14554634,126.9099916,1
광주광역시,남구,사직동,35.14393906,126.9040324,1
광주광역시,남구,사직동,35.14345724,126.9045554,1
광주광역시,남구,사직동,35.1437118,126.9071207,1
광주광역시,남구,사직동,35.14399774,126.9081121,1
광주광역시,남구,사직동,35.14444218,126.9078402,1
광주광역시,남구,사직동,35.1445615,126.9080536,1
광주광역시,남구,사직동,35.13695846,126.9043726,1
광주광역시,남구,사직동,35.1375074,126.9062378,1
광주광역시,남구,사직동,35.13654029,126.9020821,1
광주광역시,남구,사직동,35.14790588,126.9078967,1
광주광역시,남구,사직동,35.1457889,126.9120791,1
광주광역시,남구,사직동,35.14565736,126.9121576,1
광주광역시,남구,사직동,35.14485836,126.9127347,1
