시도명,시군구명,읍/면/동,설치유무,등록인구수,어린이보호구역개수,화재발생횟수,관광지개수,예상범죄발생횟수
강원도,정선군,북평면,0.0,2606.0,2.0,0.0,0.0,8.648913472935599
강원도,정선군,임계면,0.0,3693.0,0.0,0.0,0.0,12.256499407348873
강원도,정선군,화암면,0.0,1702.0,2.0,0.0,1.0,5.648676412485184
강원도,정선군,여량면,0.0,2061.0,1.0,0.0,1.0,6.840142236270249
강원도,철원군,철원읍,0.0,5244.0,3.0,0.0,0.0,50.95150409436123
강원도,철원군,김화읍,0.0,3947.0,3.0,0.0,0.0,38.34965420679706
강원도,철원군,갈말읍,0.0,12813.0,7.0,0.0,1.0,124.49306292163433
강원도,철원군,동송읍,0.0,16361.0,7.0,0.0,1.0,158.96597225168654
강원도,철원군,서면,0.0,6183.0,5.0,0.0,0.0,60.074971360685645
강원도,철원군,근남면,0.0,2477.0,1.0,0.0,0.0,24.06690992405278
강원도,철원군,근북면,0.0,113.0,0.0,0.0,0.0,1.0979252407823836
강원도,춘천시,신북읍,1.0,8080.0,10.0,0.0,0.0,5.216524796317219
강원도,춘천시,동면,1.0,20120.0,8.0,0.0,0.0,12.989663230433472
강원도,춘천시,동산면,1.0,1560.0,1.0,0.0,0.0,1.0071508270117402
강원도,춘천시,신동면,1.0,2594.0,3.0,0.0,0.0,1.6747110546592656
강원도,춘천시,남면,0.0,1123.0,0.0,0.0,0.0,0.725019473547554
강원도,춘천시,서면,1.0,4071.0,6.0,0.0,1.0,2.6282762927979455
강원도,춘천시,사북면,1.0,2674.0,4.0,0.0,0.0,1.726359815018842
강원도,춘천시,북산면,0.0,992.0,2.0,0.0,1.0,0.6404446284587476
강원도,춘천시,동내면,1.0,17901.0,6.0,0.0,0.0,11.557055739959718
강원도,춘천시,남산면,0.0,3742.0,6.0,0.0,1.0,2.415870765819187
강원도,춘천시,교동,1.0,4369.0,2.0,0.0,0.0,2.8206679251373674
강원도,춘천시,조운동,0.0,3231.0,0.0,0.0,0.0,2.0859643090223927
강원도,춘천시,약사명동,0.0,2758.0,2.0,0.0,0.0,1.7805910133963974
강원도,춘천시,근화동,1.0,9196.0,1.0,0.0,0.0,5.937025003333311
강원도,춘천시,소양동,0.0,10931.0,1.0,0.0,0.0,7.057157493631623
강원도,춘천시,후평1동,0.0,13013.0,3.0,0.0,0.0,8.4013164819896
강원도,춘천시,후평2동,0.0,15730.0,4.0,0.0,0.0,10.155437505701714
강원도,춘천시,후평3동,0.0,18286.0,4.0,0.0,0.0,11.805615399190183
강원도,춘천시,효자1동,0.0,5073.0,2.0,0.0,0.0,3.2751770163016403
강원도,춘천시,효자2동,0.0,12918.0,2.0,0.0,0.0,8.339983579062602
강원도,춘천시,효자3동,0.0,5335.0,2.0,0.0,0.0,3.444326706479253
강원도,춘천시,석사동,1.0,38051.0,6.0,0.0,0.0,24.566087255528032
강원도,춘천시,퇴계동,1.0,44442.0,9.0,0.0,0.0,28.69217759875369
강원도,춘천시,강남동,0.0,17944.0,0.0,0.0,0.0,11.584816948652993
강원도,춘천시,신사우동,0.0,20868.0,0.0,0.0,0.0,13.47257913979551
강원도,태백시,황지동,0.0,6759.0,4.0,0.0,0.0,352.2435050540876
강원도,태백시,황연동,0.0,4825.0,0.0,0.0,0.0,251.4536043624756
강원도,태백시,삼수동,0.0,6364.0,0.0,0.0,0.0,331.65818407519066
강원도,태백시,상장동,0.0,14295.0,0.0,0.0,0.0,744.9801604894484
강원도,태백시,문곡소도동,0.0,4053.0,1.0,0.0,0.0,211.2210276644795
강원도,태백시,장성동,0.0,3561.0,3.0,0.0,0.0,185.58057723000533
강원도,태백시,구문소동,0.0,2917.0,0.0,0.0,0.0,152.01868682390494
강원도,태백시,철암동,0.0,2338.0,1.0,0.0,0.0,121.84425430040788
강원도,평창군,평창읍,0.0,8834.0,4.0,0.0,0.0,80.0832151739848
강원도,평창군,미탄면,0.0,1747.0,1.0,0.0,2.0,15.83714929917947
강원도,평창군,방림면,0.0,2512.0,2.0,0.0,0.0,22.772134538946094
강원도,평창군,대화면,0.0,5537.0,4.0,0.0,0.0,50.19478859161805
강원도,평창군,봉평면,0.0,5916.0,1.0,0.0,2.0,53.6305525208619
강원도,평창군,용평면,0.0,3261.0,4.0,0.0,0.0,29.562074335789497
강원도,평창군,진부면,0.0,9278.0,4.0,0.0,0.0,84.10822621510425
강원도,평창군,대관령면,0.0,5936.0,3.0,0.0,2.0,53.81185932451593
강원도,홍천군,홍천읍,0.0,35919.0,14.0,0.0,0.0,116.01809642020932
강원도,홍천군,화촌면,0.0,4736.0,3.0,0.0,0.0,15.297243927896416
강원도,홍천군,두촌면,0.0,2425.0,1.0,0.0,0.0,7.83273152980338
강원도,홍천군,내촌면,0.0,2447.0,2.0,0.0,0.0,7.903791362238709
강원도,홍천군,서석면,0.0,3945.0,2.0,0.0,0.0,12.742319952607971
강원도,홍천군,동면,0.0,3872.0,2.0,0.0,0.0,12.506530508618015
강원도,홍천군,남면,0.0,6169.0,2.0,0.0,0.0,19.925823013343113
강원도,홍천군,서면,0.0,3886.0,4.0,0.0,2.0,12.551750401985952
강원도,홍천군,북방면,0.0,4014.0,1.0,0.0,0.0,12.965189427064233
강원도,홍천군,내면,0.0,3485.0,3.0,0.0,0.0,11.256523456232898
