설치유무,어린이보호구역개수,화재발생횟수,관광지개수,예상범죄발생횟수
0.0,0.0,0.05263157894736842,0.0,0.1211657699269251
0.0,0.0,0.019736842105263157,0.0,0.053130934471380134
0.0,0.025,0.05263157894736842,0.0,0.05313819926961351
0.0,0.025,0.046052631578947366,0.0,0.05313819926961351
0.0,0.125,0.1381578947368421,0.0,0.1722445663057758
0.0,0.1,0.07894736842105263,0.0,0.16792370236834028
0.0,0.15000000000000002,0.15789473684210525,0.0,0.30565524855619014
0.0,0.08750000000000001,0.1381578947368421,0.0,0.23388103311135044
0.0,0.08750000000000001,0.07236842105263158,0.0,0.1464808940336694
0.0,0.025,0.05263157894736842,0.0,0.12236774842195353
0.0,0.15000000000000002,0.1644736842105263,0.0,0.3761165481731494
0.0,0.1125,0.10526315789473684,0.0,0.21646153294076056
0.0,0.025,0.05263157894736842,0.0,0.06855155116524106
0.0,0.037500000000000006,0.03289473684210526,0.0,0.0497301239242026
0.0,0.1375,0.08552631578947367,0.4,0.2544470807067249
0.0,0.037500000000000006,0.10526315789473684,0.0,0.2085306312279371
0.0,0.025,0.019736842105263157,0.0,0.1296478559791263
0.0,0.0,0.019736842105263157,0.0,0.0381974336922956
0.0,0.025,0.05263157894736842,0.0,0.13663558579573637
0.0,0.05,0.08552631578947367,0.0,0.24601278362726697
0.0,0.025,0.05263157894736842,0.0,0.11355088444712505
0.0,0.0,0.006578947368421052,0.0,0.14062668005531823
0.0,0.025,0.0,0.0,0.05820594278767439
0.0,0.0,0.0,0.0,0.027629652546492488
0.0,0.0,0.019736842105263157,0.0,0.027629652546492488
0.0,0.0,0.019736842105263157,0.0,0.027629652546492488
0.0,0.0,0.019736842105263157,0.0,0.02764291199585987
0.0,0.0,0.02631578947368421,0.0,0.037348828932783185
0.0,0.025,0.0,0.0,0.03736208838215057
0.0,0.025,0.013157894736842105,0.0,0.10717308930141452
0.0,0.125,0.15789473684210525,0.0,0.29894450550185414
0.0,0.07500000000000001,0.125,0.0,0.21928173370262571
0.0,0.05,0.006578947368421052,0.0,0.167132319340714
0.0,0.07500000000000001,0.046052631578947366,0.0,0.2612876692984905
0.0,0.0,0.019736842105263157,0.0,0.05363350643222049
0.0,0.025,0.013157894736842105,0.0,0.1028880560395621
0.0,0.0,0.006578947368421052,0.0,0.03268328285560905
0.0,0.025,0.013157894736842105,0.0,0.032665346020355104
0.0,0.025,0.019736842105263157,0.0,0.042261552881217364
0.0,0.0,0.013157894736842105,0.0,0.042261552881217364
0.0,0.0,0.019736842105263157,0.0,0.04866500306687686
0.0,0.025,0.039473684210526314,0.0,0.04866500306687686
0.0,0.0,0.0,0.0,0.05716706297724828
0.0,0.0,0.0,0.0,0.05716706297724828
0.0,0.0,0.006578947368421052,0.0,0.004665946188942041
0.0,0.0,0.013157894736842105,0.0,0.004665946188942041
0.0,0.0,0.019736842105263157,0.0,0.004665946188942041
0.0,0.0,0.013157894736842105,0.0,0.004665946188942041
0.0,0.0,0.03289473684210526,0.0,0.004665946188942041
0.0,0.0,0.006578947368421052,0.0,0.004665946188942041
0.0,0.0,0.013157894736842105,0.0,0.004665946188942041
0.0,0.05,0.07236842105263158,0.0,0.24232901330375503
0.0,0.025,0.02631578947368421,0.0,0.22923512356837286
0.0,0.47500000000000003,0.3684210526315789,0.0,0.35940273700627456
0.0,0.0,0.0,0.0,0.2637455945969691
0.0,0.0,0.0,0.0,0.3109015344795988
0.0,0.0,0.0,0.0,0.25578163974421614
0.0,0.0,0.0,0.0,0.19382781077707925
0.0,0.1,0.1644736842105263,0.0,0.2722321870693252
0.0,0.15000000000000002,0.18421052631578946,0.0,0.2803694237880094
0.0,0.125,0.11842105263157894,0.0,0.3334517541867309
0.0,0.17500000000000002,0.11184210526315788,0.2,0.3689305895607711
0.0,0.35000000000000003,0.47368421052631576,0.2,0.8651691272417747
0.0,0.15000000000000002,0.23684210526315788,0.4,0.2913580159122013
1.0,0.025,0.0,0.0,0.031008994986382054
1.0,0.07500000000000001,0.0,0.0,0.042357478654387895
0.0,0.025,0.0,0.0,0.012367393572078507
0.0,0.025,0.0,0.2,0.021145298518743545
0.0,0.025,0.0,0.0,0.014872563165649827
0.0,0.025,0.0,0.0,0.023421536165121663
1.0,0.025,0.0,0.0,0.018646669837949176
0.0,0.025,0.0,0.0,0.027058283669105086
0.0,0.025,0.0,0.0,0.011726384119937542
0.0,0.025,0.0,0.0,0.010287383309008849
0.0,0.025,0.0,0.0,0.010313546960116642
0.0,0.025,0.0,0.0,0.02031460259607107
0.0,0.025,0.0,0.0,0.006526358462263397
1.0,0.0,0.0,0.0,0.013557839697483155
1.0,0.037500000000000006,0.0,0.2,0.08247134354366893
1.0,0.025,0.0,0.0,0.008460318950908962
1.0,0.025,0.0,0.0,0.010025899972809083
1.0,0.025,0.0,0.0,0.010646007859234068
1.0,0.025,0.0,0.0,0.009440242524518819
1.0,0.025,0.0,0.0,0.009068943357955708
1.0,0.05,0.0,0.0,0.010653663512152897
1.0,0.025,0.0,0.0,0.0067186579118758225
0.0,0.05,0.0,0.0,0.012686239362101464
1.0,0.025,0.0,0.0,0.009490004268491196
1.0,0.025,0.0,0.0,0.011702487962032194
1.0,0.025,0.0,0.0,0.007258381442653124
1.0,0.05,0.0,0.0,0.00839141807463952
1.0,0.05,0.0,0.0,0.00989958169964844
1.0,0.037500000000000006,0.0,0.0,0.03553188881360016
1.0,0.0125,0.0,0.0,0.00819716661594247
1.0,0.025,0.0,0.2,0.014982914596519022
1.0,0.025,0.0,0.0,0.009520481457583989
1.0,0.0125,0.0,0.0,0.015734798029269886
1.0,0.025,0.0,0.0,0.004960308437949996
0.0,0.037500000000000006,0.0,0.0,0.025396474192700556
0.0,0.037500000000000006,0.0,0.0,0.020250508316792478
0.0,0.025,0.0,0.0,0.01274313104424752
0.0,0.0125,0.0,0.0,0.009453534821186913
0.0,0.0125,0.0,0.0,0.01276588067234614
0.0,0.0125,0.0,0.0,0.007988458771635716
0.0,0.025,0.0,0.0,0.00816590587080496
0.0,0.0125,0.0,0.0,0.009357986383172704
0.0,0.025,0.0,0.0,0.011555600457499501
0.0,0.025,0.0,0.0,0.015900779424336126
0.0,0.0125,0.0,0.0,0.012702181713670001
0.0,0.0125,0.0,0.0,0.007524366358423847
0.0,0.025,0.0,0.0,0.01045451845752624
0.0,0.0125,0.0,0.0,0.005226653920463118
0.0,0.0125,0.0,0.0,0.009417135416229119
0.0,0.037500000000000006,0.0,0.0,0.08181100195166108
0.0,0.0125,0.0,0.0,0.013534818102079535
0.0,0.0,0.0,0.0,0.09416405000921232
0.0,0.025,0.0,0.0,0.015418487308645357
0.0,0.0,0.0,0.0,0.04981137506814069
0.0,0.037500000000000006,0.0,0.0,0.027516739531492043
0.0,0.0,0.0,0.0,0.018685333903607344
0.0,0.0,0.0,0.0,0.01767525041602857
0.0,0.037500000000000006,0.0,0.0,0.017544230393230064
0.0,0.25,0.0,0.0,0.19191878660249068
1.0,0.025,0.0,0.2,0.010805526361647035
0.0,0.0625,0.0,0.0,0.055791830913822685
1.0,0.0625,0.0,0.0,0.05352505923386541
1.0,0.07500000000000001,0.0,0.0,0.064150391038331
1.0,0.037500000000000006,0.0,0.0,0.016047596316882292
1.0,0.025,0.0,0.0,0.01882265881522182
1.0,0.025,0.0,0.0,0.009031642747999842
1.0,0.025,0.0,0.0,0.0115114858316224
0.0,0.0625,0.0,0.0,0.06443790907701187
0.0,0.0,0.0,0.0,0.02551515459058828
0.0,0.0,0.0,0.0,0.019826404825259516
0.0,0.0,0.0,0.0,0.0967862555539558
0.0,0.0,0.0,0.2,0.04860131282145541
0.0,0.0,0.0,0.0,0.0688687674231118
0.0,0.0,0.0,0.0,0.07549451793949877
1.0,0.15000000000000002,0.0,0.0,0.21656807294836097
0.0,0.0625,0.0,0.0,0.15214535610089264
1.0,0.05,0.0,0.0,0.023469849386456736
1.0,0.05,0.0,0.0,0.02781318300805752
1.0,0.025,0.0,0.0,0.014354966152393109
0.0,0.07500000000000001,0.0,0.0,0.054532501422005414
1.0,0.037500000000000006,0.0,0.0,0.08125181983595331
