시도명,시군구명,읍/면/동,위도,경도,설치유무
강원도,춘천시,퇴계동,37.86481036,127.7274083,1
강원도,춘천시,퇴계동,37.8658196,127.7283702,1
강원도,춘천시,우두동,37.9040012,127.7423817,1
강원도,춘천시,우두동,37.9056614,127.743844,1
강원도,춘천시,우두동,37.9115085,127.7427786,1
강원도,춘천시,사농동,37.924904,127.7214704,1
강원도,춘천시,신동,37.9272591,127.7225149,1
강원도,춘천시,우두동,37.9064797,127.7435182,1
강원도,춘천시,사농동,37.90501572,127.7229419,1
강원도,춘천시,우두동,37.913405,127.730847,1
강원도,춘천시,동면,37.874873,127.780806,1
강원도,춘천시,동면,37.888921,127.758999,1
강원도,춘천시,근화동,37.876112,127.7175303,1
강원도,춘천시,후평동,37.881414,127.742029,1
강원도,춘천시,후평동,37.8859969,127.7528195,1
강원도,춘천시,후평동,37.881234,127.742291,1
강원도,춘천시,후평동,37.8809946,127.7461189,1
강원도,춘천시,후평동,37.8806124,127.7469001,1
강원도,춘천시,후평동,37.881042,127.7461734,1
강원도,춘천시,후평동,37.8800168,127.7443933,1
강원도,춘천시,후평동,37.8802729,127.7461373,1
강원도,춘천시,후평동,37.881042,127.7461734,1
강원도,춘천시,후평동,37.8806383,127.7469819,1
강원도,춘천시,후평동,37.8787842,127.7456491,1
강원도,춘천시,후평동,37.8783388,127.7459348,1
강원도,춘천시,후평동,37.8780835,127.7461824,1
강원도,춘천시,효자동,37.873775,127.732369,1
강원도,춘천시,효자동,37.8719457,127.7311553,1
강원도,춘천시,효자동,37.8719457,127.7311553,1
강원도,춘천시,효자동,37.8712073,127.7297724,1
강원도,춘천시,효자동,37.8712595,127.7289641,1
강원도,춘천시,효자동,37.8708316,127.7293759,1
강원도,춘천시,효자동,37.8784435,127.7414352,1
강원도,춘천시,효자동,37.8768769,127.7383124,1
강원도,춘천시,효자동,37.8775398,127.7406313,1
강원도,춘천시,효자동,37.8782889,127.7416028,1
강원도,춘천시,효자동,37.8782889,127.7416028,1
강원도,춘천시,효자동,37.8751659,127.7416058,1
강원도,춘천시,효자동,37.8753083,127.7412199,1
강원도,춘천시,효자동,37.8768103,127.7411942,1
강원도,춘천시,퇴계동,37.8615059,127.7242788,1
강원도,춘천시,퇴계동,37.8611956,127.7245243,1
강원도,춘천시,퇴계동,37.8567303,127.7336357,1
강원도,춘천시,퇴계동,37.8563011,127.7339334,1
강원도,춘천시,우두동,37.8986936,127.7396679,1
강원도,춘천시,우두동,37.9025047,127.7428407,1
강원도,춘천시,우두동,37.9028015,127.7433957,1
강원도,춘천시,우두동,37.9032418,127.7432782,1
강원도,춘천시,우두동,37.9038971,127.7434248,1
강원도,춘천시,우두동,37.904721,127.743679,1
강원도,춘천시,신북읍,37.9252602,127.7421313,1
강원도,춘천시,신북읍,37.9311739,127.7406511,1
강원도,춘천시,교동,37.8829754,127.7384943,1
강원도,춘천시,교동,37.88116455,127.7331389,1
강원도,춘천시,운교동,37.8781987,127.7346633,1
강원도,춘천시,운교동,37.8582356,127.7596348,1
강원도,춘천시,운교동,37.8783188,127.7316118,1
강원도,춘천시,조양동,37.8793195,127.7310614,1
강원도,춘천시,운교동,37.876947,127.7346087,1
강원도,춘천시,,37.8931528,127.7275308,1
강원도,춘천시,,37.8931922,127.7273988,1
강원도,춘천시,,37.8926548,127.7272223,1
강원도,춘천시,근화동,37.8913719,127.7238139,1
강원도,춘천시,근화동,37.8916982,127.7238854,1
강원도,춘천시,근화동,37.8808475,127.7138358,1
강원도,춘천시,근화동,37.88080598,127.7140847,1
강원도,춘천시,근화동,37.8749651,127.7147054,1
강원도,춘천시,퇴계동,37.8597479,127.7265594,1
강원도,춘천시,퇴계동,37.859462,127.7272412,1
강원도,춘천시,퇴계동,37.860683,127.723827,1
강원도,춘천시,퇴계동,37.8609052,127.7240412,1
