시도명,시군구명,읍/면/동,설치유무,등록인구수,어린이보호구역개수,화재발생횟수,범죄총계(구),관광지개수,등록인구수총계(시군구명),인구밀도비율(구),예상범죄발생횟수
서울특별시,성동구,마장동,0.0,23459.0,12.0,16.0,2379.0,0.0,9974302.0,0.0023519440257573914,5.595274837276834
서울특별시,성동구,사근동,0.0,13512.0,8.0,10.0,2379.0,0.0,9974302.0,0.0013546812599016954,3.2227867173061333
서울특별시,성동구,행당동,0.0,38514.0,8.0,18.0,2379.0,0.0,9974302.0,0.0038613228274018575,9.18608700638902
서울특별시,성동구,응봉동,0.0,15824.0,4.0,7.0,2379.0,0.0,9974302.0,0.0015864769284106297,3.774228612688888
서울특별시,성동구,금호동1가,0.0,15795.0,6.0,4.0,2379.0,0.0,9974302.0,0.001583569456790059,3.7673117377035505
서울특별시,성동구,금호동4가,0.0,14842.0,8.0,11.0,2379.0,0.0,9974302.0,0.0014880239238795857,3.540008914909534
서울특별시,성동구,성수동1가,0.0,30589.0,8.0,28.0,2379.0,0.0,9974302.0,0.00306678101384939,7.295872031947699
서울특별시,성동구,성수동2가,0.0,28603.0,6.0,63.0,2379.0,0.0,9974302.0,0.002867669336661352,6.822185351917357
서울특별시,성동구,송정동,0.0,11143.0,4.0,5.0,2379.0,0.0,9974302.0,0.0011171709057937087,2.657749584883233
서울특별시,성동구,용답동,0.0,12724.0,6.0,10.0,2379.0,0.0,9974302.0,0.0012756782379358476,3.0348385280493813
서울특별시,성동구,왕십리도선동,0.0,27588.0,0.0,0.0,2379.0,0.0,9974302.0,0.002765907829941383,6.58009472743055
서울특별시,성동구,금호동2가,0.0,11792.0,4.0,3.0,2379.0,0.0,9974302.0,0.0011822381155092356,2.8125444767964716
서울특별시,성동구,금호동3가,0.0,11792.0,2.0,7.0,2379.0,0.0,9974302.0,0.0011822381155092356,2.8125444767964716
서울특별시,성동구,옥수동,0.0,26912.0,10.0,4.0,2379.0,0.0,9974302.0,0.002698133663889463,6.4188599863930325
서울특별시,성북구,돈암동,0.0,40065.0,26.0,6.0,2701.0,0.0,9974302.0,0.004016822430281337,10.849437384189892
서울특별시,성북구,안암동,0.0,16580.0,8.0,0.0,2701.0,0.0,9974302.0,0.001662271705829641,4.48979587744586
서울특별시,성북구,보문동,0.0,16123.0,10.0,0.0,2701.0,0.0,9974302.0,0.0016164539633951329,4.366042155130254
서울특별시,성북구,정릉동,0.0,85505.0,32.0,38.0,2701.0,0.0,9974302.0,0.00857252968678911,23.154402684017388
서울특별시,성북구,길음동,0.0,53735.0,28.0,10.0,2701.0,0.0,9974302.0,0.005387344397633037,14.551217218006833
서울특별시,성북구,월곡동,0.0,47504.0,16.0,0.0,2701.0,0.0,9974302.0,0.004762639029778725,12.863888019432338
서울특별시,성북구,장위동,0.0,51914.0,22.0,28.0,2701.0,0.0,9974302.0,0.005204775231389625,14.058097899983379
서울특별시,성북구,성북동,0.0,17404.0,10.0,7.0,2701.0,3.0,9974302.0,0.0017448840029106799,4.712931691861747
서울특별시,성북구,삼선동,0.0,24144.0,4.0,0.0,2701.0,0.0,9974302.0,0.002420620510588109,6.538095999098483
서울특별시,성북구,동선동,0.0,16246.0,14.0,0.0,2701.0,0.0,9974302.0,0.0016287856533720355,4.399350049757868
서울특별시,성북구,종암동,0.0,41353.0,20.0,9.0,2701.0,0.0,9974302.0,0.004145954273291504,11.198222492160353
서울특별시,성북구,석관동,0.0,36483.0,10.0,13.0,2701.0,0.0,9974302.0,0.003657699556319831,9.879446501619864
서울특별시,송파구,풍납동,0.0,40288.0,18.0,18.0,5425.0,0.0,9974302.0,0.004039179884467103,21.912550873234036
서울특별시,송파구,거여동,0.0,32407.0,10.0,16.0,5425.0,0.0,9974302.0,0.0032490494071665365,17.626093033878462
서울특별시,송파구,마천동,0.0,39628.0,18.0,26.0,5425.0,0.0,9974302.0,0.003973009840688602,21.553578385735666
서울특별시,송파구,방이동,0.0,42973.0,6.0,35.0,5425.0,0.0,9974302.0,0.0043083716534751005,23.37291622010242
서울특별시,송파구,오륜동,0.0,18495.0,6.0,0.0,5425.0,0.0,9974302.0,0.0018542650904293855,10.059388115579416
서울특별시,송파구,오금동,0.0,39668.0,10.0,25.0,5425.0,0.0,9974302.0,0.003977020146372147,21.5753342940689
서울특별시,송파구,송파동,0.0,45990.0,16.0,17.0,5425.0,0.0,9974302.0,0.004610848959656525,25.013855606136648
서울특별시,송파구,석촌동,0.0,33166.0,10.0,21.0,5425.0,0.0,9974302.0,0.0033251449575118137,18.03891139450159
서울특별시,송파구,삼전동,0.0,31839.0,2.0,11.0,5425.0,0.0,9974302.0,0.0031921030664601893,17.317159135546525
서울특별시,송파구,가락동,0.0,88448.0,26.0,46.0,5425.0,0.0,9974302.0,0.008867587927455976,48.10666450644867
서울특별시,송파구,문정동,0.0,50415.0,4.0,43.0,5425.0,0.0,9974302.0,0.005054489025898755,27.420602965500745
서울특별시,송파구,잠실동,0.0,149873.0,38.0,41.0,5425.0,0.0,9974302.0,0.01502591359275065,81.51558124067228
서울특별시,송파구,장지동,0.0,30370.0,14.0,13.0,5425.0,0.0,9974302.0,0.003044824590231978,16.518173402008482
서울특별시,송파구,위례동,0.0,30366.0,6.0,0.0,5425.0,0.0,9974302.0,0.0030444235596636237,16.515997811175158
서울특별시,양천구,목동,0.0,153553.0,40.0,65.0,3087.0,0.0,9974302.0,0.015394861715636844,47.52393811617094
서울특별시,양천구,신월동,0.0,125465.0,46.0,93.0,3087.0,0.0,9974302.0,0.01257882506465114,38.83083297457807
서울특별시,양천구,신정동,0.0,177372.0,50.0,86.0,3087.0,0.0,9974302.0,0.017782898492546145,54.89580764648995
서울특별시,영등포구,여의동,0.0,34463.0,12.0,0.0,5464.0,0.0,9974302.0,0.003455179119300779,18.879098707859455
서울특별시,영등포구,당산동,0.0,59208.0,14.0,3.0,5464.0,0.0,9974302.0,0.00593605447278416,32.43460163929265
서울특별시,영등포구,양평동,0.0,40305.0,18.0,2.0,5464.0,0.0,9974302.0,0.00404088426438261,22.07939162058658
서울특별시,영등포구,신길동,0.0,102288.0,40.0,44.0,5464.0,0.0,9974302.0,0.010255153693962746,56.03415978381244
서울특별시,영등포구,대림동,0.0,64500.0,26.0,45.0,5464.0,0.0,9974302.0,0.00646661791471724,35.333600286015
서울특별시,영등포구,영등포동,0.0,52539.0,10.0,9.0,5464.0,0.0,9974302.0,0.0052674362576950245,28.781271712045616
서울특별시,영등포구,도림동,0.0,20665.0,2.0,8.0,5464.0,0.0,9974302.0,0.0020718241737617328,11.320447285434108
서울특별시,영등포구,문래동,0.0,33399.0,10.0,0.0,5464.0,0.0,9974302.0,0.003348504988118467,18.296231255079302
서울특별시,용산구,후암동,0.0,18202.0,6.0,7.0,3041.0,0.0,9974302.0,0.001824889601297414,5.549489277545436
서울특별시,용산구,용산동2가,0.0,11272.0,2.0,5.0,3041.0,0.0,9974302.0,0.0011301041416231432,3.436646694675978
서울특별시,용산구,남영동,0.0,8116.0,0.0,3.0,3041.0,0.0,9974302.0,0.0008136910231913972,2.474434401525039
서울특별시,용산구,원효로2가,0.0,14331.0,2.0,1.0,3041.0,0.0,9974302.0,0.001436792268772291,4.369285289336537
서울특별시,용산구,효창동,0.0,10326.0,2.0,5.0,3041.0,0.0,9974302.0,0.0010352604122072903,3.14822691352237
서울특별시,용산구,용문동,0.0,12455.0,0.0,2.0,3041.0,0.0,9974302.0,0.0012487089322140035,3.797323862862785
서울특별시,용산구,이촌동,0.0,37769.0,14.0,10.0,3041.0,0.0,9974302.0,0.003786630884045821,11.515144518383341
서울특별시,용산구,이태원동,0.0,19559.0,6.0,29.0,3041.0,0.0,9974302.0,0.001960939221611698,5.9632161729211735
서울특별시,용산구,서빙고동,0.0,14000.0,2.0,2.0,3041.0,0.0,9974302.0,0.0014036069892409515,4.268368854281733
서울특별시,용산구,보광동,0.0,15531.0,2.0,9.0,3041.0,0.0,9974302.0,0.0015571014392786583,4.7351454768464
서울특별시,용산구,청파동1가,0.0,6832.0,0.0,7.0,3041.0,0.0,9974302.0,0.0006849602107495843,2.082964000889486
서울특별시,용산구,청파동2가,0.0,6832.0,2.0,1.0,3041.0,0.0,9974302.0,0.0006849602107495843,2.082964000889486
서울특별시,용산구,청파동3가,0.0,6832.0,0.0,3.0,3041.0,0.0,9974302.0,0.0006849602107495843,2.082964000889486
서울특별시,용산구,원효로1가,0.0,16730.0,0.0,8.0,3041.0,0.0,9974302.0,0.001677310352142937,5.100700780866672
서울특별시,용산구,한강로1가,0.0,7365.0,0.0,3.0,3041.0,0.0,9974302.0,0.0007383975339828291,2.2454669008417834
서울특별시,용산구,한강로2가,0.0,7366.0,2.0,8.0,3041.0,0.0,9974302.0,0.0007384977916249177,2.245771784331375
서울특별시,용산구,한강로3가,0.0,7366.0,2.0,7.0,3041.0,0.0,9974302.0,0.0007384977916249177,2.245771784331375
서울특별시,용산구,한남동,0.0,23761.0,10.0,21.0,3041.0,0.0,9974302.0,0.0023822218336681605,7.244336596184876
서울특별시,은평구,녹번동,0.0,37815.0,8.0,12.0,3686.0,0.0,9974302.0,0.0037912427355818986,13.974520723354878
서울특별시,은평구,불광동,0.0,68762.0,12.0,24.0,3686.0,0.0,9974302.0,0.006893915985299022,25.410974321812194
서울특별시,은평구,갈현동,0.0,52635.0,7.0,21.0,3686.0,0.0,9974302.0,0.005277060991335534,19.451246814062777
서울특별시,은평구,구산동,0.0,32997.0,7.0,11.0,3686.0,0.0,9974302.0,0.0033082014159988337,12.194030419371702
서울특별시,은평구,대조동,0.0,27579.0,2.0,8.0,3686.0,0.0,9974302.0,0.0027650055111625854,10.19181031414529
서울특별시,은평구,응암동,0.0,84594.0,12.0,25.0,3686.0,0.0,9974302.0,0.00848119497484636,31.261684677283686
서울특별시,은평구,신사동,0.0,48721.0,9.0,16.0,3686.0,0.0,9974302.0,0.004884652580200599,18.004829410619408
서울특별시,은평구,증산동,0.0,15487.0,2.0,8.0,3686.0,0.0,9974302.0,0.0015526901030267581,5.723215719756631
서울특별시,은평구,수색동,0.0,11258.0,3.0,5.0,3686.0,0.0,9974302.0,0.001128700534633902,4.1603901706605635
서울특별시,은평구,진관동,0.0,57256.0,11.0,13.0,3686.0,2.0,9974302.0,0.005740351555427137,21.158935833304426
서울특별시,은평구,역촌동,0.0,46939.0,3.0,16.0,3686.0,0.0,9974302.0,0.0047059934619986445,17.346291900927003
서울특별시,종로구,사직동,0.0,9806.0,2.0,3.0,3608.0,0.0,9974302.0,0.0009831264383211979,3.547120189462882
서울특별시,종로구,삼청동,0.0,2909.0,0.0,3.0,3608.0,0.0,9974302.0,0.000291649480835852,1.052271326855754
서울특별시,종로구,부암동,0.0,10333.0,2.0,8.0,3608.0,0.0,9974302.0,0.0010359622157019108,3.737751674252494
서울특별시,종로구,평창동,0.0,18582.0,4.0,13.0,3608.0,0.0,9974302.0,0.0018629875052910971,6.721658919090278
서울특별시,종로구,무악동,0.0,8592.0,2.0,8.0,3608.0,0.0,9974302.0,0.0008614136608255896,3.107980488258727
서울특별시,종로구,교남동,0.0,10634.0,0.0,1.0,3608.0,0.0,9974302.0,0.0010661397659705912,3.8466322756218934
서울특별시,종로구,가회동,0.0,4418.0,2.0,0.0,3608.0,0.0,9974302.0,0.0004429382627476088,1.5981212519933725
서울특별시,종로구,종로1가,0.0,2112.0,0.0,0.0,3608.0,0.0,9974302.0,0.0002117441400912064,0.7639728574490726
서울특별시,종로구,종로2가,0.0,2112.0,0.0,3.0,3608.0,0.0,9974302.0,0.0002117441400912064,0.7639728574490726
서울특별시,종로구,종로3가,0.0,2112.0,0.0,3.0,3608.0,0.0,9974302.0,0.0002117441400912064,0.7639728574490726
서울특별시,종로구,종로4가,0.0,2113.0,0.0,3.0,3608.0,0.0,9974302.0,0.00021184439773329502,0.7643345870217284
서울특별시,종로구,종로5가,0.0,2845.0,0.0,4.0,3608.0,0.0,9974302.0,0.00028523299174217906,1.0291206342057821
서울특별시,종로구,종로6가,0.0,2846.0,2.0,0.0,3608.0,0.0,9974302.0,0.0002853332493842677,1.0294823637784378
서울특별시,종로구,이화동,0.0,8111.0,2.0,2.0,3608.0,0.0,9974302.0,0.0008131897349809541,2.9339885638112824
서울특별시,종로구,창신동,0.0,22574.0,10.0,24.0,3608.0,0.0,9974302.0,0.0022632160125089455,8.165683373132275
서울특별시,종로구,숭인동,0.0,16566.0,6.0,19.0,3608.0,0.0,9974302.0,0.0016608680988404,5.992412100616163
서울특별시,종로구,청운동,0.0,12633.0,4.0,1.0,3608.0,0.0,9974302.0,0.0012665547925057813,4.569729691360859
서울특별시,종로구,혜화동,0.0,19734.0,6.0,7.0,3608.0,0.0,9974302.0,0.0019784843089772097,7.138371386789773
서울특별시,중구,소공동,0.0,3011.0,0.0,3.0,4132.0,0.0,9974302.0,0.00030187576032889317,1.2473506416789866
서울특별시,중구,회현동1가,0.0,5757.0,2.0,2.0,4132.0,0.0,9974302.0,0.0005771832455042969,2.384921170423755
서울특별시,중구,명동1가,0.0,1843.0,0.0,1.0,4132.0,0.0,9974302.0,0.00018477483436936238,0.7634896156142054
서울특별시,중구,명동2가,0.0,1842.0,2.0,2.0,4132.0,0.0,9974302.0,0.00018467457672727375,0.7630753510370951
서울특별시,중구,필동2가,0.0,2377.0,2.0,3.0,4132.0,0.0,9974302.0,0.00023831241524469582,0.9847068997910832
서울특별시,중구,필동3가,0.0,2377.0,0.0,2.0,4132.0,0.0,9974302.0,0.00023831241524469582,0.9847068997910832
서울특별시,중구,장충동1가,0.0,2734.0,0.0,3.0,4132.0,0.0,9974302.0,0.0002741043934703401,1.1325993538194452
서울특별시,중구,장충동2가,0.0,2734.0,2.0,6.0,4132.0,0.0,9974302.0,0.0002741043934703401,1.1325993538194452
서울특별시,중구,광희1가,0.0,3208.0,0.0,0.0,4132.0,0.0,9974302.0,0.00032162651582035517,1.3289607633697076
서울특별시,중구,광희2가,0.0,3208.0,0.0,0.0,4132.0,0.0,9974302.0,0.00032162651582035517,1.3289607633697076
서울특별시,중구,을지로1가,0.0,281.0,0.0,1.0,4132.0,0.0,9974302.0,2.8172397426907668e-05,0.11640834616798248
서울특별시,중구,을지로2가,0.0,281.0,0.0,2.0,4132.0,0.0,9974302.0,2.8172397426907668e-05,0.11640834616798248
서울특별시,중구,을지로3가,0.0,281.0,0.0,3.0,4132.0,0.0,9974302.0,2.8172397426907668e-05,0.11640834616798248
서울특별시,중구,을지로4가,0.0,281.0,0.0,2.0,4132.0,0.0,9974302.0,2.8172397426907668e-05,0.11640834616798248
서울특별시,중구,을지로5가,0.0,281.0,0.0,5.0,4132.0,0.0,9974302.0,2.8172397426907668e-05,0.11640834616798248
서울특별시,중구,을지로6가,0.0,281.0,0.0,1.0,4132.0,0.0,9974302.0,2.8172397426907668e-05,0.11640834616798248
서울특별시,중구,을지로7가,0.0,281.0,0.0,2.0,4132.0,0.0,9974302.0,2.8172397426907668e-05,0.11640834616798248
서울특별시,중구,황학동,0.0,13531.0,4.0,11.0,4132.0,0.0,9974302.0,0.0013565861551013796,5.6054139928789
서울특별시,중구,중림동,0.0,12801.0,2.0,4.0,4132.0,0.0,9974302.0,0.0012833980763766728,5.303000851588412
서울특별시,중구,신당동,0.0,20058.0,38.0,56.0,4132.0,0.0,9974302.0,0.0020109677850139287,8.309318887677554
서울특별시,중구,다산동,0.0,14725.0,0.0,0.0,4132.0,0.0,9974302.0,0.0014762937797552149,6.100045897948548
서울특별시,중구,약수동,0.0,17354.0,0.0,0.0,4132.0,0.0,9974302.0,0.0017398711208062479,7.189147471171416
서울특별시,중구,청구동,0.0,14281.0,0.0,0.0,4132.0,0.0,9974302.0,0.001431779386667859,5.916112425711593
서울특별시,중구,동화동,0.0,10827.0,0.0,0.0,4132.0,0.0,9974302.0,0.0010854894908936985,4.485242576372762
서울특별시,중랑구,상봉동,0.0,45126.0,8.0,25.0,4130.0,0.0,9974302.0,0.004524226356891941,18.685054853963713
서울특별시,중랑구,중화동,0.0,46473.0,12.0,28.0,4130.0,0.0,9974302.0,0.004659273400785338,19.242799145243445
서울특별시,중랑구,묵동,0.0,55260.0,10.0,18.0,4130.0,0.0,9974302.0,0.005540237301818213,22.88118005650922
서울특별시,중랑구,신내동,0.0,61133.0,14.0,17.0,4130.0,1.0,9974302.0,0.006129050433804791,25.31297829161379
서울특별시,중랑구,면목동,0.0,143278.0,28.0,72.0,4130.0,1.0,9974302.0,0.014364714443176075,59.32627065031719
서울특별시,중랑구,망우동,0.0,48292.0,12.0,36.0,4130.0,2.0,9974302.0,0.004841642051744573,19.99598167370509
전라남도,신안군,지도읍,1.0,4798.0,2.0,0.0,460.0,0.0,41102.0,0.11673397888180624,53.69763028563087
전라남도,신안군,압해읍,1.0,6533.0,6.0,0.0,460.0,0.0,41102.0,0.1589460366892122,73.11517687703761
전라남도,신안군,증도면,0.0,1948.0,2.0,0.0,460.0,0.0,41102.0,0.04739428738260912,21.801372196000194
전라남도,신안군,임자면,0.0,3290.0,2.0,0.0,460.0,1.0,41102.0,0.08004476667802053,36.82059267188944
전라남도,신안군,자은면,0.0,2331.0,2.0,0.0,460.0,0.0,41102.0,0.056712568731448594,26.087781616466355
전라남도,신안군,비금면,0.0,3638.0,2.0,0.0,460.0,0.0,41102.0,0.08851150795581723,40.71529365967593
전라남도,신안군,도초면,1.0,2908.0,2.0,0.0,460.0,0.0,41102.0,0.07075081504549657,32.545374920928424
전라남도,신안군,흑산면,0.0,4194.0,2.0,0.0,460.0,0.0,41102.0,0.10203883022723954,46.93786190453019
전라남도,신안군,하의면,0.0,1850.0,2.0,0.0,460.0,0.0,41102.0,0.045009975183689356,20.704588584497102
전라남도,신안군,신의면,0.0,1630.0,2.0,0.0,460.0,0.0,41102.0,0.03965743759427765,18.24242129336772
전라남도,신안군,장산면,0.0,1634.0,2.0,0.0,460.0,0.0,41102.0,0.03975475645953968,18.287187971388253
전라남도,신안군,안좌면,0.0,3163.0,2.0,0.0,460.0,0.0,41102.0,0.07695489270595104,35.39925064473748
전라남도,신안군,팔금면,0.0,1055.0,2.0,0.0,460.0,0.0,41102.0,0.02566785071286069,11.807211327915917
전라남도,신안군,암태면,1.0,2130.0,0.0,0.0,460.0,0.0,41102.0,0.05182229575203153,23.838256045934504
전라북도,고창군,고창읍,1.0,21643.0,3.0,0.0,363.0,1.0,190915.0,0.1133645863342325,41.1513448393264
전라북도,고창군,고수면,1.0,2308.0,2.0,0.0,363.0,0.0,190915.0,0.012089149621559332,4.388361312626038
전라북도,고창군,아산면,1.0,2717.0,2.0,0.0,363.0,0.0,190915.0,0.014231464264201346,5.166021527905088
전라북도,고창군,무장면,1.0,2879.0,2.0,0.0,363.0,0.0,190915.0,0.015080009428279601,5.4740434224654955
전라북도,고창군,공음면,1.0,2564.0,2.0,0.0,363.0,0.0,190915.0,0.01343006049812744,4.87511196082026
전라북도,고창군,상하면,1.0,2467.0,2.0,0.0,363.0,0.0,190915.0,0.012921980986302805,4.6906790980279185
전라북도,고창군,해리면,1.0,2881.0,4.0,0.0,363.0,0.0,190915.0,0.01509048529450279,5.4778461619045125
전라북도,고창군,성송면,1.0,1853.0,2.0,0.0,363.0,0.0,190915.0,0.009705890055783987,3.523238090249587
전라북도,고창군,대산면,0.0,3412.0,4.0,0.0,363.0,0.0,190915.0,0.017871827776759292,6.487473482963623
전라북도,고창군,심원면,1.0,2577.0,2.0,0.0,363.0,0.0,190915.0,0.013498153628578162,4.899829767173873
전라북도,고창군,흥덕면,1.0,3155.0,2.0,0.0,363.0,0.0,190915.0,0.016525678967079592,5.998821465049892
전라북도,고창군,성내면,1.0,1994.0,2.0,0.0,363.0,0.0,190915.0,0.010444438624518765,3.791331220700312
전라북도,고창군,신림면,1.0,2290.0,4.0,0.0,363.0,0.0,190915.0,0.011994866825550638,4.354136657674881
전라북도,고창군,부안면,1.0,2684.0,4.0,0.0,363.0,0.0,190915.0,0.014058612471518739,5.103276327161302
전라북도,무주군,무주읍,1.0,9551.0,3.0,0.0,156.0,0.0,190915.0,0.05002749914883587,7.804289867218396
전라북도,무주군,무풍면,1.0,2280.0,1.0,0.0,156.0,0.0,190915.0,0.011942487494434696,1.8630280491318125
전라북도,무주군,설천면,1.0,4085.0,2.0,0.0,156.0,1.0,190915.0,0.021396956760862163,3.3379252546944973
전라북도,무주군,적상면,1.0,2632.0,2.0,0.0,156.0,0.0,190915.0,0.013786239949715843,2.1506534321556714
전라북도,무주군,안성면,1.0,4285.0,1.0,0.0,156.0,0.0,190915.0,0.022444543383180998,3.5013487677762356
전라북도,무주군,부남면,1.0,1419.0,2.0,0.0,156.0,0.0,190915.0,0.00743262708535212,1.1594898253149308
전라북도,정읍시,신태인읍,0.0,5664.0,3.0,0.0,866.0,0.0,190915.0,0.02966765314406935,25.692187622764056
전라북도,정읍시,북면,0.0,4533.0,3.0,0.0,866.0,0.0,190915.0,0.02374355079485635,20.5619149883456
전라북도,정읍시,입암면,0.0,2883.0,2.0,0.0,866.0,0.0,190915.0,0.015100961160725977,13.077432365188697
전라북도,정읍시,소성면,0.0,2160.0,1.0,0.0,866.0,0.0,190915.0,0.011313935521043397,9.797868161223581
전라북도,정읍시,고부면,0.0,2888.0,1.0,0.0,866.0,0.0,190915.0,0.015127150826283948,13.1001126155619
전라북도,정읍시,영원면,0.0,1838.0,1.0,0.0,866.0,0.0,190915.0,0.009627321059110076,8.337260037189326
전라북도,정읍시,덕천면,0.0,1877.0,2.0,0.0,866.0,0.0,190915.0,0.009831600450462247,8.514165990100306
전라북도,정읍시,이평면,0.0,2139.0,1.0,0.0,866.0,0.0,190915.0,0.01120393892569992,9.70261110965613
전라북도,정읍시,정우면,0.0,2622.0,2.0,0.0,866.0,0.0,190915.0,0.013733860618599901,11.893523295707514
전라북도,정읍시,태인면,0.0,3577.0,2.0,0.0,866.0,0.0,190915.0,0.01873608674017233,16.225451116989237
전라북도,정읍시,감곡면,0.0,2874.0,1.0,0.0,866.0,0.0,190915.0,0.01505381976272163,13.036607914516932
전라북도,정읍시,옹동면,0.0,1736.0,1.0,0.0,866.0,0.0,190915.0,0.00909305188172747,7.874582929575989
전라북도,정읍시,칠보면,0.0,2380.0,2.0,0.0,866.0,0.0,190915.0,0.012466280805594112,10.7957991776445
전라북도,정읍시,산내면,0.0,1231.0,1.0,0.0,866.0,0.0,190915.0,0.006447895660372417,5.583877641882513
전라북도,정읍시,산외면,0.0,2152.0,1.0,0.0,866.0,0.0,190915.0,0.011272032056150643,9.761579760626457
전라북도,정읍시,수성동,0.0,18063.0,3.0,0.0,866.0,0.0,190915.0,0.0946127857947254,81.9346724982322
전라북도,정읍시,장명동,0.0,3057.0,1.0,0.0,866.0,0.0,190915.0,0.016012361522143363,13.866705078176151
전라북도,정읍시,내장상동,0.0,20778.0,0.0,0.0,866.0,0.0,190915.0,0.10883377419270356,94.25004845088128
전라북도,정읍시,시기동,0.0,3471.0,2.0,0.0,866.0,0.0,190915.0,0.018180865830343347,15.744629809077338
전라북도,정읍시,초산동,0.0,11030.0,0.0,0.0,866.0,0.0,190915.0,0.05777440222088364,50.032632323285235
전라북도,정읍시,연지동,0.0,6130.0,3.0,0.0,866.0,0.0,190915.0,0.03210852997407223,27.80598695754655
전라북도,정읍시,농소동,0.0,4189.0,0.0,0.0,866.0,0.0,190915.0,0.02194170180446796,19.00151376266925
전라북도,정읍시,상교동,0.0,3967.0,0.0,0.0,866.0,0.0,190915.0,0.020778880653694053,17.99451064609905
충청남도,아산시,염치읍,0.0,6980.0,3.0,0.0,1463.0,0.0,333074.0,0.02095630400451551,30.659072758606193
충청남도,아산시,배방읍,0.0,74906.0,20.0,0.0,1463.0,0.0,333074.0,0.22489296672811449,329.0184103232315
충청남도,아산시,송악면,1.0,4355.0,2.0,0.0,1463.0,1.0,333074.0,0.013075172484192703,19.128977344373926
충청남도,아산시,탕정면,0.0,21879.0,5.0,0.0,1463.0,0.0,333074.0,0.06568810534595916,96.10169812113826
충청남도,아산시,음봉면,1.0,20996.0,5.0,0.0,1463.0,0.0,333074.0,0.06303704281931342,92.22319364465554
충청남도,아산시,둔포면,1.0,25135.0,6.0,0.0,1463.0,0.0,333074.0,0.07546371076697671,110.40340885208693
충청남도,아산시,영인면,1.0,6397.0,3.0,0.0,1463.0,0.0,333074.0,0.019205942223049534,28.09829347232147
충청남도,아산시,인주면,1.0,7478.0,2.0,0.0,1463.0,0.0,333074.0,0.0224514672415139,32.846496574334836
충청남도,아산시,선장면,1.0,3664.0,2.0,0.0,1463.0,0.0,333074.0,0.011000558434462012,16.093816989617924
충청남도,아산시,도고면,1.0,4630.0,2.0,0.0,1463.0,0.0,333074.0,0.013900814833940806,20.3368921020554
충청남도,아산시,신창면,0.0,25247.0,5.0,0.0,1463.0,0.0,333074.0,0.07579997237851048,110.89535958976083
충청남도,아산시,온양1동,0.0,10085.0,0.0,0.0,1463.0,0.0,333074.0,0.030278556717125923,44.297528477155225
충청남도,아산시,온양2동,0.0,7869.0,0.0,0.0,1463.0,0.0,333074.0,0.023625380546064837,34.563931738892855
충청남도,아산시,온양3동,0.0,37848.0,0.0,0.0,1463.0,0.0,333074.0,0.11363240601187724,166.2442099953764
충청남도,아산시,온양4동,0.0,19078.0,0.0,0.0,1463.0,1.0,333074.0,0.05727856272179756,83.79853726198982
충청남도,아산시,온양5동,0.0,26973.0,0.0,0.0,1463.0,0.0,333074.0,0.0809820039991113,118.47667185069984
충청남도,아산시,온양6동,0.0,29554.0,0.0,0.0,1463.0,0.0,333074.0,0.08873103274347442,129.81350090370307
충청북도,진천군,진천읍,1.0,31917.0,12.0,0.0,980.0,0.0,84265.0,0.3787693585711743,371.1939713997508
충청북도,진천군,덕산면,0.0,22439.0,5.0,0.0,980.0,0.0,84265.0,0.26629086809470126,260.96505073280724
충청북도,진천군,초평면,1.0,3508.0,4.0,0.0,980.0,0.0,84265.0,0.041630570224885775,40.79795882038806
충청북도,진천군,문백면,1.0,4147.0,4.0,0.0,980.0,0.0,84265.0,0.04921378982970391,48.22951403310983
충청북도,진천군,백곡면,1.0,2167.0,2.0,0.0,980.0,0.0,84265.0,0.0257164896457604,25.202159852845192
충청북도,진천군,이월면,0.0,8078.0,6.0,0.0,980.0,0.0,84265.0,0.09586423782115944,93.94695306473625
충청북도,진천군,광혜원면,1.0,12009.0,3.0,0.0,980.0,0.0,84265.0,0.14251468581261498,139.6643920963627
