시도명,시군구명,읍/면/동,설치유무,등록인구수,어린이보호구역개수,화재발생횟수,관광지개수,예상범죄발생횟수
광주광역시,남구,방림1동,0.0,0.03455730838090734,0.025,0.0,0.0,0.016248763618563807
광주광역시,남구,방림2동,0.0,0.044918227399732655,0.037500000000000006,0.0,0.0,0.02106472997299879
광주광역시,남구,봉선1동,0.0,0.07242991781720966,0.07500000000000001,0.0,0.0,0.03385272447073229
광주광역시,남구,봉선2동,0.0,0.14230700556410789,0.07500000000000001,0.0,0.0,0.06633301921326537
광주광역시,남구,사직동,1.0,0.02681195438686234,0.0,0.0,0.0,0.012648565202696017
광주광역시,남구,월산동,0.0,0.038084943128350895,0.0125,0.0,0.0,0.017888480155635055
광주광역시,남구,월산4동,0.0,0.043972377316970776,0.0125,0.0,0.0,0.020625079574550134
광주광역시,남구,월산5동,0.0,0.03241466839750798,0.0125,0.0,0.0,0.015252820879220943
광주광역시,남구,백운1동,0.0,0.062281332490432925,0.0125,0.0,0.0,0.029135455144520477
광주광역시,남구,백운2동,0.0,0.029910095984480342,0.025,0.0,0.0,0.014088644569043131
광주광역시,남구,주월1동,0.0,0.09685794393425377,0.07500000000000001,0.0,0.0,0.045207368944952066
광주광역시,남구,주월2동,0.0,0.04142919877811612,0.07500000000000001,0.0,0.0,0.019442958350149933
광주광역시,남구,효덕동,1.0,0.22911287948615247,0.0,0.0,0.0,0.10668215884231821
광주광역시,남구,송암동,0.0,0.0926016185618253,0.0,0.0,0.0,0.04322894215193314
광주광역시,남구,대촌동,1.0,0.027294530959700036,0.0,0.0,0.0,0.01287287663047594
광주광역시,동구,충장동,0.0,0.02118028578184644,0.0,0.0,0.0,0.00974533699783804
광주광역시,동구,동명동,0.0,0.019076251924274087,0.0125,0.0,0.0,0.008794990002438243
광주광역시,동구,계림1동,0.0,0.02893046554161982,0.05,0.0,0.0,0.01324592707722352
광주광역시,동구,계림2동,0.0,0.039368596812099164,0.05,0.0,0.0,0.01796060724018167
광주광역시,동구,산수1동,0.0,0.042404003455248265,0.0625,0.0,0.0,0.01933163535969193
광주광역시,동구,산수2동,0.0,0.0513992307729429,0.0625,0.0,0.0,0.0233945867345204
광주광역시,동구,지산1동,0.0,0.022705227752013554,0.025,0.0,0.0,0.01043412060000853
광주광역시,동구,지산2동,0.0,0.023998532967218576,0.025,0.0,0.0,0.011018278844887305
광주광역시,동구,서남동,0.0,0.01772986328605692,0.0,0.0,0.0,0.00818685511318012
광주광역시,동구,학동,0.0,0.041096220942858114,0.037500000000000006,0.0,0.0,0.01874093802998242
광주광역시,동구,학운동,0.0,0.059231448550098695,0.0,0.0,0.0,0.026932231627946703
광주광역시,동구,지원1동,0.0,0.03934446798345728,0.0,0.0,0.0,0.017949708765463784
광주광역시,동구,지원2동,0.0,0.0714551131400775,0.0,0.0,0.0,0.03245339892002853
광주광역시,북구,중흥1동,0.0,0.023477350268553868,0.025,0.0,0.0,0.025909088887628606
광주광역시,북구,중흥2동,0.0,0.03359215523523196,0.025,0.0,0.0,0.03684666300374503
광주광역시,북구,중흥3동,0.0,0.022685924689100048,0.037500000000000006,0.0,0.0,0.025053286332741634
광주광역시,북구,중앙동,0.0,0.015799556994706136,0.0,0.0,0.0,0.01760676044357267
광주광역시,북구,임동,0.0,0.03980774149338147,0.05,0.0,0.0,0.043567844044564666
광주광역시,북구,신안동,0.0,0.05258154337639526,0.025,0.0,0.0,0.05738070601277086
광주광역시,북구,용봉동,0.0,0.1956268910969448,0.1625,0.0,0.0,0.2120617995003296
광주광역시,북구,운암1동,0.0,0.09667456483657545,0.05,0.0,0.0,0.10506038859815052
광주광역시,북구,운암2동,0.0,0.06211725645566811,0.05,0.0,0.0,0.06769208313750658
광주광역시,북구,운암3동,0.0,0.0720438565589395,0.0625,0.0,0.0,0.07842614323142427
광주광역시,북구,동림동,0.0,0.1103990425680795,0.07500000000000001,0.0,0.0,0.11990125729387338
광주광역시,북구,우산동,0.0,0.053850719762958396,0.05,0.0,0.0,0.05875312108554692
광주광역시,북구,풍향동,0.0,0.02932617833134673,0.037500000000000006,0.0,0.0,0.032233678500573786
광주광역시,북구,문화동,0.0,0.0928139522538739,0.0,0.0,0.0,0.10088574198894577
광주광역시,북구,문흥1동,0.0,0.08154096351238534,0.1,0.0,0.0,0.08869577389006794
광주광역시,북구,문흥2동,0.0,0.08069645450991937,0.1,0.0,0.0,0.08778256994430439
광주광역시,북구,두암1동,0.0,0.039161088885778954,0.05,0.0,0.0,0.042868590737522874
광주광역시,북구,두암2동,0.0,0.0817581229701623,0.05,0.0,0.0,0.0889305977618357
광주광역시,북구,두암3동,0.0,0.06931247315667814,0.0625,0.0,0.0,0.07547258075541192
광주광역시,북구,삼각동,0.0,0.07088084701840065,0.125,0.0,0.0,0.07716853094040133
광주광역시,북구,일곡동,0.0,0.15096925504654451,0.2,0.0,0.0,0.16377157484835375
광주광역시,북구,매곡동,0.0,0.06970818594640506,0.1,0.0,0.0,0.0759004820328554
광주광역시,북구,오치1동,0.0,0.058343507656077334,0.125,0.0,0.0,0.06361136607700894
광주광역시,북구,오치2동,0.0,0.06273495446890036,0.125,0.0,0.0,0.06836002659497933
광주광역시,북구,석곡동,0.0,0.012807582243112427,0.0,0.0,0.0,0.014371409321438997
광주광역시,북구,건국동,0.0,0.2484545485254873,0.0,0.0,0.0,0.269186620039035
광주광역시,북구,양산동,0.0,0.1753393719748481,0.1625,0.0,0.0,0.1901240315689587
