설치유무,등록인구수,어린이보호구역개수,화재발생횟수,관광지개수
0.0,0.03500127882791802,0.025,0.05263157894736842,0.0
0.0,0.03500127882791802,0.025,0.046052631578947366,0.0
0.0,0.11411970794465813,0.125,0.1381578947368421,0.0
0.0,0.18194101949126779,0.1,0.07894736842105263,0.0
0.0,0.33128399148734927,0.15000000000000002,0.15789473684210525,0.0
0.0,0.2534588675858142,0.08750000000000001,0.1381578947368421,0.0
0.0,0.15869048021194762,0.08750000000000001,0.07236842105263158,0.0
0.0,0.1325444814956013,0.025,0.05263157894736842,0.0
0.0,0.4076855144990132,0.15000000000000002,0.1644736842105263,0.0
0.0,0.2345708205249468,0.1125,0.10526315789473684,0.0
0.0,0.07419132230806724,0.025,0.05263157894736842,0.0
0.0,0.05378315904276112,0.037500000000000006,0.03289473684210526,0.0
0.0,0.2757587310166441,0.1375,0.08552631578947367,0.4
0.0,0.22597130599697907,0.037500000000000006,0.10526315789473684,0.0
0.0,0.046776147205157784,0.025,0.019736842105263157,0.0
0.0,0.013492840976541954,0.0,0.019736842105263157,0.0
0.0,0.04931932574401244,0.025,0.05263157894736842,0.0
0.0,0.0891270672373939,0.05,0.08552631578947367,0.0
0.0,0.04091766761090817,0.025,0.05263157894736842,0.0
0.0,0.0507718812282539,0.0,0.006578947368421052,0.0
0.0,0.020774921460662774,0.025,0.0,0.0
0.0,0.009646705691025523,0.0,0.0,0.0
0.0,0.009646705691025523,0.0,0.019736842105263157,0.0
0.0,0.009646705691025523,0.0,0.019736842105263157,0.0
0.0,0.009651531456753902,0.0,0.019736842105263157,0.0
0.0,0.01318399196992583,0.0,0.02631578947368421,0.0
0.0,0.013188817735654206,0.025,0.0,0.0
0.0,0.038596474295558854,0.025,0.013157894736842105,0.0
0.0,0.1083915240250747,0.125,0.15789473684210525,0.0
0.0,0.07939832352898597,0.07500000000000001,0.125,0.0
0.0,0.06041858691927943,0.05,0.006578947368421052,0.0
0.0,0.09468634935648415,0.07500000000000001,0.046052631578947366,0.0
0.0,0.013985069080836403,0.0,0.019736842105263157,0.0
0.0,0.02723662177095951,0.025,0.013157894736842105,0.0
0.0,0.008348574710092125,0.0,0.006578947368421052,0.0
0.0,0.008343748944363747,0.025,0.013157894736842105,0.0
0.0,0.010925533609045416,0.025,0.019736842105263157,0.0
0.0,0.010925533609045416,0.0,0.013157894736842105,0.0
0.0,0.012648331974075987,0.0,0.019736842105263157,0.0
0.0,0.012648331974075987,0.025,0.039473684210526314,0.0
0.0,0.014935744929326662,0.0,0.0,0.0
0.0,0.014935744929326662,0.0,0.0,0.0
0.0,0.0008107286423673277,0.0,0.006578947368421052,0.0
0.0,0.0008107286423673277,0.0,0.013157894736842105,0.0
0.0,0.0008107286423673277,0.0,0.019736842105263157,0.0
0.0,0.0008107286423673277,0.0,0.013157894736842105,0.0
0.0,0.0008107286423673277,0.0,0.03289473684210526,0.0
0.0,0.0008107286423673277,0.0,0.006578947368421052,0.0
0.0,0.0008107286423673277,0.0,0.013157894736842105,0.0
0.0,0.06475212454336192,0.05,0.07236842105263158,0.0
0.0,0.06122931556164675,0.025,0.02631578947368421,0.0
0.0,0.09624989745247828,0.47500000000000003,0.3684210526315789,0.0
0.0,0.07051408882304401,0.0,0.0,0.0
0.0,0.08320102692294701,0.0,0.0,0.0
0.0,0.06837144883964463,0.0,0.0,0.0
0.0,0.05170325401383065,0.0,0.0,0.0
0.0,0.21722219273143167,0.1,0.1644736842105263,0.0
0.0,0.2237224991675554,0.15000000000000002,0.18421052631578946,0.0
0.0,0.2661265026228037,0.125,0.11842105263157894,0.0
0.0,0.29446822474556156,0.17500000000000002,0.11184210526315788,0.2
0.0,0.6908807505030861,0.35000000000000003,0.47368421052631576,0.2
0.0,0.2325005670274731,0.15000000000000002,0.23684210526315788,0.4
1.0,0.022608712437446016,0.025,0.0,0.0
1.0,0.030981415976180024,0.07500000000000001,0.0,0.0
0.0,0.008855280111571703,0.025,0.0,0.0
0.0,0.015331457719053572,0.025,0.0,0.2
0.0,0.010703548385540076,0.025,0.0,0.0
0.0,0.017010824192528754,0.025,0.0,0.0
1.0,0.013488015210813577,0.025,0.0,0.0
0.0,0.01969394993750634,0.025,0.0,0.0
0.0,0.008382355070190762,0.025,0.0,0.0
0.0,0.007320686609947833,0.025,0.0,0.0
0.0,0.007339989672861341,0.025,0.0,0.0
0.0,0.0147185854715497,0.025,0.0,0.0
0.0,0.004545871316131087,0.025,0.0,0.0
1.0,0.00973356947413631,0.0,0.0,0.0
1.0,0.10389873613195574,0.037500000000000006,0.0,0.2
1.0,0.010592555773787406,0.025,0.0,0.0
1.0,0.01256629395669358,0.025,0.0,0.0
1.0,0.013348068004690645,0.025,0.0,0.0
1.0,0.011827951800251906,0.025,0.0,0.0
1.0,0.011359852524599342,0.025,0.0,0.0
1.0,0.0133577195361474,0.05,0.0,0.0
1.0,0.008396832367375894,0.025,0.0,0.0
0.0,0.015920201137915563,0.05,0.0,0.0
1.0,0.011890686754720806,0.025,0.0,0.0
1.0,0.014679979345722684,0.025,0.0,0.0
1.0,0.009077265335077044,0.025,0.0,0.0
1.0,0.010505691990676622,0.05,0.0,0.0
1.0,0.012407043687657139,0.05,0.0,0.0
1.0,0.04554557694442166,0.037500000000000006,0.0,0.0
1.0,0.010457434333392851,0.0125,0.0,0.0
1.0,0.01916794147311325,0.025,0.0,0.2
1.0,0.012156103869781538,0.025,0.0,0.0
1.0,0.02013309461878864,0.0125,0.0,0.0
1.0,0.0063024500412602975,0.025,0.0,0.0
0.0,0.026787825558220454,0.037500000000000006,0.0,0.0
0.0,0.021329884519426124,0.037500000000000006,0.0,0.0
0.0,0.013367371067604153,0.025,0.0,0.0
0.0,0.009878342445987618,0.0125,0.0,0.0
0.0,0.013391499896246039,0.0125,0.0,0.0
0.0,0.008324445881450239,0.0125,0.0,0.0
0.0,0.00851265074485694,0.025,0.0,0.0
0.0,0.009777001365691701,0.0125,0.0,0.0
0.0,0.01210784621249777,0.025,0.0,0.0
0.0,0.01671645248309776,0.025,0.0,0.0
0.0,0.01332393917604876,0.0125,0.0,0.0
0.0,0.00783221777715579,0.0125,0.0,0.0
0.0,0.010940010906230547,0.025,0.0,0.0
0.0,0.005395206084325431,0.0125,0.0,0.0
0.0,0.009839736320160603,0.0125,0.0,0.0
0.0,0.08662249482436626,0.037500000000000006,0.0,0.0
0.0,0.014207054304341743,0.0125,0.0,0.0
0.0,0.09972444877690968,0.0,0.0,0.0
0.0,0.0162049213158898,0.025,0.0,0.0
0.0,0.05268288445669117,0.0,0.0,0.0
0.0,0.029036632387644114,0.037500000000000006,0.0,0.0
0.0,0.019669821108864453,0.0,0.0,0.0
0.0,0.01859850111716477,0.0,0.0,0.0
0.0,0.033138533256764524,0.037500000000000006,0.0,0.0
0.0,0.3609334961224973,0.25,0.0,0.0
1.0,0.020470898219775026,0.025,0.0,0.2
0.0,0.10503761684385271,0.0625,0.0,0.0
1.0,0.10077646570569586,0.0625,0.0,0.0
1.0,0.12075031005544806,0.07500000000000001,0.0,0.0
1.0,0.03032511183712076,0.037500000000000006,0.0,0.0
1.0,0.03554176458949624,0.025,0.0,0.0
1.0,0.017136294101466554,0.025,0.0,0.0
1.0,0.021797983795078687,0.025,0.0,0.0
0.0,0.12129079581702627,0.0625,0.0,0.0
0.0,0.048122535843374954,0.0,0.0,0.0
0.0,0.03742863898929163,0.0,0.0,0.0
0.0,0.18210026976030422,0.0,0.0,0.0
0.0,0.09152064703866887,0.0,0.0,0.2
0.0,0.12962006746420487,0.0,0.0,0.0
0.0,0.14207536880914579,0.0,0.0,0.0
1.0,0.15347865322530052,0.15000000000000002,0.0,0.0
0.0,0.1077400456517438,0.0625,0.0,0.0
1.0,0.01638347464783975,0.05,0.0,0.0
1.0,0.019467138948272622,0.05,0.0,0.0
1.0,0.009912122806086256,0.025,0.0,0.0
0.0,0.038437224026522415,0.07500000000000001,0.0,0.0
1.0,0.05740730910477221,0.037500000000000006,0.0,0.0
